Dataset: Fi_ATSA 
Encoder_name: distilbert-base-uncased 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.047753081435249, f1 0.22882306864811397
Validation mode: Epoch 1, loss 1.0390169355604384, f1 0.30345733501471206
Train mode: Epoch 2, loss 1.021650234858195, f1 0.2396935626102293
Validation mode: Epoch 2, loss 1.0314651727676392, f1 0.39541471048513305
Train mode: Epoch 3, loss 1.007282799198514, f1 0.24745761644830355
Validation mode: Epoch 3, loss 1.006072951687707, f1 0.37194677704325724
Train mode: Epoch 4, loss 0.9909713438579014, f1 0.2435417970518946
Validation mode: Epoch 4, loss 0.9944134818183051, f1 0.4468824940047962
Train mode: Epoch 5, loss 0.9712286336081368, f1 0.2857205094440276
Validation mode: Epoch 5, loss 0.9924364487330118, f1 0.5061872005476119
Train mode: Epoch 6, loss 0.9596801911081586, f1 0.32212351496991404
Validation mode: Epoch 6, loss 0.9661040703455607, f1 0.5228503866975364
Train mode: Epoch 7, loss 0.9413900829496837, f1 0.32743564939141634
Validation mode: Epoch 7, loss 0.9539954331186082, f1 0.5665995771431168
Train mode: Epoch 8, loss 0.9288206384295509, f1 0.36506293604691775
Validation mode: Epoch 8, loss 0.9384037521150377, f1 0.5628394386732277
Train mode: Epoch 9, loss 0.9176221660205296, f1 0.378342385642362
Validation mode: Epoch 9, loss 0.9417130947113037, f1 0.5653150837338646
Train mode: Epoch 10, loss 0.9064594649133229, f1 0.4038070532962641
Validation mode: Epoch 10, loss 0.9257659051153395, f1 0.5763523346005487
Train mode: Epoch 11, loss 0.9005653914951143, f1 0.4324886228600459
Validation mode: Epoch 11, loss 0.9187280204561021, f1 0.5995354328687662
Train mode: Epoch 12, loss 0.8876759239605495, f1 0.46251279959577823
Validation mode: Epoch 12, loss 0.9148630367385017, f1 0.5849870232979169
Train mode: Epoch 13, loss 0.8812303770156134, f1 0.4802682959016013
Validation mode: Epoch 13, loss 0.9141452511151632, f1 0.5803814166736274
Train mode: Epoch 14, loss 0.8725292086601257, f1 0.4686171836661217
Validation mode: Epoch 14, loss 0.8924057682355245, f1 0.5890755290082185
Train mode: Epoch 15, loss 0.8621153065136501, f1 0.473961849137174
Validation mode: Epoch 15, loss 0.8881306913163927, f1 0.590954167783436
Train mode: Epoch 16, loss 0.8560274725868589, f1 0.48984239044645755
Validation mode: Epoch 16, loss 0.8788506454891629, f1 0.5969848281822882
Train mode: Epoch 17, loss 0.8487433450562614, f1 0.5151330117441126
Validation mode: Epoch 17, loss 0.8758672608269585, f1 0.5859488072902708
Train mode: Epoch 18, loss 0.844047676949274, f1 0.5326403722768888
Validation mode: Epoch 18, loss 0.8816175394588046, f1 0.5946181896181896
Train mode: Epoch 19, loss 0.8384994977996463, f1 0.521435307768237
Validation mode: Epoch 19, loss 0.8584161202112833, f1 0.614234528778907
Train mode: Epoch 20, loss 0.8306051322392055, f1 0.5160723467743208
Validation mode: Epoch 20, loss 0.8561671574910482, f1 0.6222029714182181
