Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0157772600650787, f1 0.3283184977237971
Validation mode: Epoch 1, loss 0.8981594102723258, f1 0.36930436930436933
Train mode: Epoch 2, loss 0.9148865602910519, f1 0.3831657222910178
Validation mode: Epoch 2, loss 0.8699785045215062, f1 0.3973780591331344
Train mode: Epoch 3, loss 0.8710384629666805, f1 0.4336541047372697
Validation mode: Epoch 3, loss 0.8428187200001308, f1 0.4440860215053763
Train mode: Epoch 4, loss 0.8402104824781418, f1 0.45341203605930475
Validation mode: Epoch 4, loss 0.8260418261800494, f1 0.4578123376945258
Train mode: Epoch 5, loss 0.8197781778872013, f1 0.4783702841341639
Validation mode: Epoch 5, loss 0.8115283080509731, f1 0.47531370583052296
Train mode: Epoch 6, loss 0.7928646728396416, f1 0.4968192043911641
Validation mode: Epoch 6, loss 0.8050500920840672, f1 0.4985627041011069
Train mode: Epoch 7, loss 0.7799831815063953, f1 0.5059950585460853
Validation mode: Epoch 7, loss 0.7975634591920036, f1 0.5280550781011372
Train mode: Epoch 8, loss 0.7637234255671501, f1 0.5335243564627677
Validation mode: Epoch 8, loss 0.7948246257645744, f1 0.5189323283541699
Train mode: Epoch 9, loss 0.7509297803044319, f1 0.5295584849507274
Validation mode: Epoch 9, loss 0.7910754680633545, f1 0.5347024689442209
Train mode: Epoch 10, loss 0.7390653155744076, f1 0.5541963364132486
Validation mode: Epoch 10, loss 0.7843722190175738, f1 0.5320308448561543
Train mode: Epoch 11, loss 0.724826879799366, f1 0.5689070924214928
Validation mode: Epoch 11, loss 0.7765514765466962, f1 0.5599708666663311
Train mode: Epoch 12, loss 0.7184955477714539, f1 0.5616977714780691
Validation mode: Epoch 12, loss 0.780306841645922, f1 0.536660546464468
Train mode: Epoch 13, loss 0.7066350467503071, f1 0.5823293030415342
Validation mode: Epoch 13, loss 0.7713055099759784, f1 0.5829710929166593
Train mode: Epoch 14, loss 0.703287236392498, f1 0.5798417612659098
Validation mode: Epoch 14, loss 0.7855203236852374, f1 0.5531288688083112
Train mode: Epoch 15, loss 0.6937138363718987, f1 0.6123896524822876
Validation mode: Epoch 15, loss 0.7750067029680524, f1 0.5587517915685537
Train mode: Epoch 16, loss 0.6860582865774632, f1 0.6202646603836358
Validation mode: Epoch 16, loss 0.7725703545979091, f1 0.5681420759993357
Train mode: Epoch 17, loss 0.6803601682186127, f1 0.6275142403475936
Validation mode: Epoch 17, loss 0.7748594028609139, f1 0.5468555171980024
Train mode: Epoch 18, loss 0.6698698811233044, f1 0.6291579960142525
Validation mode: Epoch 18, loss 0.7745258637837001, f1 0.541010101010101
Train mode: Epoch 19, loss 0.6660393998026848, f1 0.6232741244646007
Validation mode: Epoch 19, loss 0.7723142674991063, f1 0.5637222081666526
Train mode: Epoch 20, loss 0.6608005836606026, f1 0.6341335078492613
Validation mode: Epoch 20, loss 0.7779980557305473, f1 0.5535139200659777
