Dataset: Fi_ATSA 
Encoder_name: roberta-base 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.036125810373397, f1 0.2308430113781951
Validation mode: Epoch 1, loss 1.095122304227617, f1 0.21316614420062696
Train mode: Epoch 2, loss 1.0190427360080538, f1 0.2264397905759162
Validation mode: Epoch 2, loss 1.0857272148132324, f1 0.21316614420062696
Train mode: Epoch 3, loss 1.0081060982885814, f1 0.23142932232285193
Validation mode: Epoch 3, loss 1.0739391181204054, f1 0.21316614420062696
Train mode: Epoch 4, loss 0.9978697612172082, f1 0.23918782873109798
Validation mode: Epoch 4, loss 1.0661778781149123, f1 0.21245421245421248
Train mode: Epoch 5, loss 0.9898831049601237, f1 0.2563572235455675
Validation mode: Epoch 5, loss 1.0705295999844868, f1 0.21316614420062696
Train mode: Epoch 6, loss 0.9846551077706474, f1 0.24970448962129022
Validation mode: Epoch 6, loss 1.0471727384461298, f1 0.2256358880169199
Train mode: Epoch 7, loss 0.9685880229586646, f1 0.27988992337690216
Validation mode: Epoch 7, loss 1.0506680077976651, f1 0.21874064091045223
Train mode: Epoch 8, loss 0.9658933196749006, f1 0.3047821159979151
Validation mode: Epoch 8, loss 1.0340383251508076, f1 0.22998492854678507
Train mode: Epoch 9, loss 0.9576004119146437, f1 0.31637292882995943
Validation mode: Epoch 9, loss 1.033190303378635, f1 0.24377949089867215
Train mode: Epoch 10, loss 0.9529981386093866, f1 0.3144167375429409
Validation mode: Epoch 10, loss 1.019884467124939, f1 0.23036700779857996
Train mode: Epoch 11, loss 0.942424822421301, f1 0.3250876727474461
Validation mode: Epoch 11, loss 1.0306714375813801, f1 0.22586913477920523
Train mode: Epoch 12, loss 0.9385221827597845, f1 0.3252177817715853
Validation mode: Epoch 12, loss 1.0141921838124592, f1 0.24795821365868034
Train mode: Epoch 13, loss 0.9345080256462097, f1 0.33460313392978597
Validation mode: Epoch 13, loss 1.0063830878999498, f1 0.26274358974358974
Train mode: Epoch 14, loss 0.928774200734638, f1 0.35202523291952637
Validation mode: Epoch 14, loss 1.003208941883511, f1 0.27611735330836457
Train mode: Epoch 15, loss 0.9221261313983372, f1 0.3556756479461794
Validation mode: Epoch 15, loss 1.0062438911861844, f1 0.2775537634408602
Train mode: Epoch 16, loss 0.9240552555947077, f1 0.3420303666804993
Validation mode: Epoch 16, loss 0.9824115898874071, f1 0.31686902133922
Train mode: Epoch 17, loss 0.9192510701361156, f1 0.3641883106466301
Validation mode: Epoch 17, loss 1.0012962884373136, f1 0.2754295226205339
Train mode: Epoch 18, loss 0.9128116794994899, f1 0.3755790057400925
Validation mode: Epoch 18, loss 1.0043601857291327, f1 0.28556483842685926
Train mode: Epoch 19, loss 0.913481130486443, f1 0.3587998902178207
Validation mode: Epoch 19, loss 0.9944789475864835, f1 0.29272043745727955
Train mode: Epoch 20, loss 0.90646778685706, f1 0.3741771844297422
Validation mode: Epoch 20, loss 1.0001931587855022, f1 0.30163593115138393
