Dataset: Fi_ATSA 
Encoder_name: distilroberta-base 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0579307618595304, f1 0.24896609348385343
Validation mode: Epoch 1, loss 1.0438028044170804, f1 0.2287385272959719
Train mode: Epoch 2, loss 1.0468287836937678, f1 0.2471484934560797
Validation mode: Epoch 2, loss 1.0415422121683757, f1 0.32448161859926566
Train mode: Epoch 3, loss 1.0362915112858726, f1 0.2583836083163135
Validation mode: Epoch 3, loss 1.0344257023599412, f1 0.3435426565643594
Train mode: Epoch 4, loss 1.0274871701285953, f1 0.2808000873361427
Validation mode: Epoch 4, loss 1.0172365970081754, f1 0.3122272932443954
Train mode: Epoch 5, loss 1.0204561523028783, f1 0.27862336038092655
Validation mode: Epoch 5, loss 1.0191946360800002, f1 0.3699361932766019
Train mode: Epoch 6, loss 1.0082672578947884, f1 0.30668513388734997
Validation mode: Epoch 6, loss 1.004520681169298, f1 0.3357506752021669
Train mode: Epoch 7, loss 1.0011543149039859, f1 0.30844705623849483
Validation mode: Epoch 7, loss 0.9974601401223077, f1 0.35740285437939767
Train mode: Epoch 8, loss 0.9990823268890381, f1 0.32069730357131937
Validation mode: Epoch 8, loss 0.9891823000378079, f1 0.3497812108676994
Train mode: Epoch 9, loss 0.9948589972087315, f1 0.3327829887078395
Validation mode: Epoch 9, loss 0.9847284356753031, f1 0.38000700280112043
Train mode: Epoch 10, loss 0.9867016077041626, f1 0.3322818606335918
Validation mode: Epoch 10, loss 0.9866966141594781, f1 0.3737258030423902
Train mode: Epoch 11, loss 0.9803280319486346, f1 0.330773367515323
Validation mode: Epoch 11, loss 0.9810923404163785, f1 0.36187712731004645
Train mode: Epoch 12, loss 0.9798058157875424, f1 0.34181408819811154
Validation mode: Epoch 12, loss 0.9780796766281128, f1 0.38409450375642545
Train mode: Epoch 13, loss 0.9792315477416629, f1 0.3598758943787937
Validation mode: Epoch 13, loss 0.96396447552575, f1 0.36336521639443947
Train mode: Epoch 14, loss 0.9708578302746728, f1 0.3484746243031049
Validation mode: Epoch 14, loss 0.9757274521721734, f1 0.3877034929666508
Train mode: Epoch 15, loss 0.9627310662042528, f1 0.3651685751337303
Validation mode: Epoch 15, loss 0.9667973452144198, f1 0.389341034392229
Train mode: Epoch 16, loss 0.957077233564286, f1 0.38790814190502804
Validation mode: Epoch 16, loss 0.9519322050942315, f1 0.39125598395010225
Train mode: Epoch 17, loss 0.9546533397265843, f1 0.40271072284866793
Validation mode: Epoch 17, loss 0.9564369122187296, f1 0.3873745948448835
Train mode: Epoch 18, loss 0.9536675981112889, f1 0.3747316649004104
Validation mode: Epoch 18, loss 0.9483350912729899, f1 0.38425860478892776
Train mode: Epoch 19, loss 0.9472153782844543, f1 0.40144927183002316
Validation mode: Epoch 19, loss 0.9581094914012485, f1 0.3947223835411444
Train mode: Epoch 20, loss 0.9492749231202262, f1 0.39414391292997225
Validation mode: Epoch 20, loss 0.9548601905504862, f1 0.3865565910019544
