Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 1.0336558733667647, f1 0.2922890148657104
Validation mode: Epoch 1, loss 1.05845441420873, f1 0.2270552414093084
Train mode: Epoch 2, loss 0.9816050075349354, f1 0.29032756178902647
Validation mode: Epoch 2, loss 1.0240718722343445, f1 0.2628184540115637
Train mode: Epoch 3, loss 0.9482662819680714, f1 0.3357557782453471
Validation mode: Epoch 3, loss 1.0065873397721186, f1 0.3019799379659221
Train mode: Epoch 4, loss 0.9169525021598453, f1 0.36506538949496226
Validation mode: Epoch 4, loss 0.985949178536733, f1 0.34547194218539645
Train mode: Epoch 5, loss 0.8863049575260707, f1 0.42868236256577236
Validation mode: Epoch 5, loss 0.968706402513716, f1 0.3654262764160374
Train mode: Epoch 6, loss 0.8689982295036316, f1 0.45611022339755225
Validation mode: Epoch 6, loss 0.9677488538953993, f1 0.3826388655720825
Train mode: Epoch 7, loss 0.8472727338473002, f1 0.47943983350509695
Validation mode: Epoch 7, loss 0.9340518977906969, f1 0.4454799085033599
Train mode: Epoch 8, loss 0.8329005723907834, f1 0.49571156511585796
Validation mode: Epoch 8, loss 0.9295211765501235, f1 0.4716108518485907
Train mode: Epoch 9, loss 0.812157582669031, f1 0.5343998762451824
Validation mode: Epoch 9, loss 0.9291687938902113, f1 0.43770954055234995
Train mode: Epoch 10, loss 0.8016680479049683, f1 0.5287394227524137
Validation mode: Epoch 10, loss 0.9160942501491971, f1 0.47888546553994454
Train mode: Epoch 11, loss 0.7970116791271028, f1 0.5523553035881473
Validation mode: Epoch 11, loss 0.9082948234346178, f1 0.49470886256600544
Train mode: Epoch 12, loss 0.7801775364648729, f1 0.5731144805049354
Validation mode: Epoch 12, loss 0.9090927773051791, f1 0.49109869274343015
Train mode: Epoch 13, loss 0.7742824838275001, f1 0.5768998555538153
Validation mode: Epoch 13, loss 0.8922778699133131, f1 0.5144015397920754
Train mode: Epoch 14, loss 0.7690412629218328, f1 0.5676773229981236
Validation mode: Epoch 14, loss 0.9001373449961344, f1 0.5130369135548104
Train mode: Epoch 15, loss 0.7543800317105793, f1 0.5819457478357227
Validation mode: Epoch 15, loss 0.8962938123279147, f1 0.5156775420627633
Train mode: Epoch 16, loss 0.7448387656893048, f1 0.6112881618716629
Validation mode: Epoch 16, loss 0.8808076580365499, f1 0.5319490875818419
Train mode: Epoch 17, loss 0.7427751038755689, f1 0.6025902354235743
Validation mode: Epoch 17, loss 0.8874091241094801, f1 0.5328119402643597
Train mode: Epoch 18, loss 0.7311616497380393, f1 0.6210009534107477
Validation mode: Epoch 18, loss 0.8748936388227675, f1 0.5336775844457875
Train mode: Epoch 19, loss 0.7225534532751355, f1 0.6132945620704965
Validation mode: Epoch 19, loss 0.8713686664899191, f1 0.5476123776374436
Train mode: Epoch 20, loss 0.7231609026590983, f1 0.629454817234251
Validation mode: Epoch 20, loss 0.8773202962345548, f1 0.5251944402629334
