Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: cls_last
Batch_size: 50
Train mode: Epoch 1, loss 0.8172487355768681, f1 0.49604390065900256
Validation mode: Epoch 1, loss 0.7242413418633598, f1 0.5405111191505153
Train mode: Epoch 2, loss 0.727280743420124, f1 0.5647740540012073
Validation mode: Epoch 2, loss 0.6973196949277606, f1 0.5548345006498375
Train mode: Epoch 3, loss 0.683524876832962, f1 0.6046556942414733
Validation mode: Epoch 3, loss 0.6920094660350254, f1 0.5648571549439387
Train mode: Epoch 4, loss 0.6690277568995953, f1 0.6424115566100131
Validation mode: Epoch 4, loss 0.6841574140957424, f1 0.5798346643968764
Train mode: Epoch 5, loss 0.6481968238949776, f1 0.666142292618088
Validation mode: Epoch 5, loss 0.6725792033331734, f1 0.5664743253482544
Train mode: Epoch 6, loss 0.6331154368817806, f1 0.6781634362163454
Validation mode: Epoch 6, loss 0.6853174482073102, f1 0.6016954813242926
Train mode: Epoch 7, loss 0.6171177513897419, f1 0.6831931990608867
Validation mode: Epoch 7, loss 0.6806330851146153, f1 0.5744366727592841
Train mode: Epoch 8, loss 0.6053869500756264, f1 0.6864264896422888
Validation mode: Epoch 8, loss 0.6779811722891671, f1 0.5871569115791173
Train mode: Epoch 9, loss 0.5929162632673979, f1 0.7045168493490924
Validation mode: Epoch 9, loss 0.686732258115496, f1 0.5792085060768951
Train mode: Epoch 10, loss 0.5823778007179499, f1 0.7011322322201794
Validation mode: Epoch 10, loss 0.6798243692943028, f1 0.590450823715103
Train mode: Epoch 11, loss 0.5737715065479279, f1 0.7155662533144928
Validation mode: Epoch 11, loss 0.6770354509353638, f1 0.5957291968596211
Train mode: Epoch 12, loss 0.5638894401490688, f1 0.7197375686314006
Validation mode: Epoch 12, loss 0.6894447803497314, f1 0.5659588719779077
Train mode: Epoch 13, loss 0.5517031643539667, f1 0.746808784146693
Validation mode: Epoch 13, loss 0.6747688055038452, f1 0.5755718943888027
Train mode: Epoch 14, loss 0.5402429848909378, f1 0.7402814394735516
Validation mode: Epoch 14, loss 0.6869674495288304, f1 0.5945309171115621
Train mode: Epoch 15, loss 0.5339189693331718, f1 0.7501684000860043
Validation mode: Epoch 15, loss 0.6738606265613011, f1 0.5950071097324873
Train mode: Epoch 16, loss 0.5248389914631844, f1 0.7457164522929173
Validation mode: Epoch 16, loss 0.6875013538769313, f1 0.5879052469884388
Train mode: Epoch 17, loss 0.5141886845231056, f1 0.748299643615483
Validation mode: Epoch 17, loss 0.6709217429161072, f1 0.6159105161181743
Train mode: Epoch 18, loss 0.5135082229971886, f1 0.7525724709958338
Validation mode: Epoch 18, loss 0.6728503618921552, f1 0.605969760513258
Train mode: Epoch 19, loss 0.49807913042604923, f1 0.7719448759428079
Validation mode: Epoch 19, loss 0.6931459733418056, f1 0.5832206217386253
Train mode: Epoch 20, loss 0.5007265582680702, f1 0.7629594367972579
Validation mode: Epoch 20, loss 0.6883023296083722, f1 0.5741402408658264
