Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 1.0259020067751408, f1 0.3125322820191059
Validation mode: Epoch 1, loss 1.0114632930074419, f1 0.32325067369122235
Train mode: Epoch 2, loss 0.9662662409245968, f1 0.3296855800809681
Validation mode: Epoch 2, loss 1.0097702997071403, f1 0.30883973494569866
Train mode: Epoch 3, loss 0.943917378783226, f1 0.3337576535763134
Validation mode: Epoch 3, loss 1.0091635159083776, f1 0.30511923542995634
Train mode: Epoch 4, loss 0.9317201375961304, f1 0.3540904078197828
Validation mode: Epoch 4, loss 1.011891313961574, f1 0.3341644149676575
Train mode: Epoch 5, loss 0.9147925674915314, f1 0.38001120339591754
Validation mode: Epoch 5, loss 1.0047564591680254, f1 0.3239470106277717
Train mode: Epoch 6, loss 0.9131941311061382, f1 0.37699135857619154
Validation mode: Epoch 6, loss 1.0137261833463396, f1 0.33962605750723984
Train mode: Epoch 7, loss 0.8900104388594627, f1 0.41162089522164447
Validation mode: Epoch 7, loss 1.0127161826406206, f1 0.34854636509084536
Train mode: Epoch 8, loss 0.8823495246469975, f1 0.4168371655202432
Validation mode: Epoch 8, loss 1.0124146427427019, f1 0.3686837574436494
Train mode: Epoch 9, loss 0.8719436712563038, f1 0.4342500958956655
Validation mode: Epoch 9, loss 1.0054601090294975, f1 0.3466760981143939
Train mode: Epoch 10, loss 0.8672152012586594, f1 0.4394627460959944
Validation mode: Epoch 10, loss 1.0050901515143258, f1 0.3623287222064903
Train mode: Epoch 11, loss 0.8530425541102886, f1 0.4353362521933943
Validation mode: Epoch 11, loss 1.007831232888358, f1 0.3811111111111111
Train mode: Epoch 12, loss 0.850943561643362, f1 0.4543645216645628
Validation mode: Epoch 12, loss 1.0093715361186437, f1 0.36430753338030747
Train mode: Epoch 13, loss 0.8409885093569756, f1 0.4599940998315974
Validation mode: Epoch 13, loss 1.0186644792556763, f1 0.37085207861177816
Train mode: Epoch 14, loss 0.8342875577509403, f1 0.4850694269688683
Validation mode: Epoch 14, loss 1.0146100435938155, f1 0.384797366675621
Train mode: Epoch 15, loss 0.8233442641794682, f1 0.4787730222146318
Validation mode: Epoch 15, loss 1.0155670557703291, f1 0.3606273443389774
Train mode: Epoch 16, loss 0.8215562552213669, f1 0.49020819810782634
Validation mode: Epoch 16, loss 1.0166330592972892, f1 0.3583308254258039
Train mode: Epoch 17, loss 0.8213734775781631, f1 0.5012514546385515
Validation mode: Epoch 17, loss 1.0154410685811723, f1 0.3698740092414862
Train mode: Epoch 18, loss 0.8066056109964848, f1 0.4993109815977115
Validation mode: Epoch 18, loss 1.0105222974504744, f1 0.378068465033075
Train mode: Epoch 19, loss 0.8012519031763077, f1 0.506863160445715
Validation mode: Epoch 19, loss 1.0141195143972124, f1 0.376834094368341
Train mode: Epoch 20, loss 0.7989318855106831, f1 0.5101579982843859
Validation mode: Epoch 20, loss 1.0143013000488281, f1 0.394458527818016
