Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 1.0396933853626251, f1 0.309467867314897
Validation mode: Epoch 1, loss 0.9547129188265119, f1 0.28529227133414575
Train mode: Epoch 2, loss 0.9891275279223919, f1 0.28499014433696446
Validation mode: Epoch 2, loss 0.9540407742772784, f1 0.31133266866068465
Train mode: Epoch 3, loss 0.9657361023128033, f1 0.2965277196751764
Validation mode: Epoch 3, loss 0.9463355541229248, f1 0.30144601912662744
Train mode: Epoch 4, loss 0.9541131444275379, f1 0.31264204777044097
Validation mode: Epoch 4, loss 0.9432727013315473, f1 0.33872179007010467
Train mode: Epoch 5, loss 0.9409606568515301, f1 0.3451020517230489
Validation mode: Epoch 5, loss 0.9390586870057243, f1 0.3020377689942907
Train mode: Epoch 6, loss 0.9302023872733116, f1 0.3649241938149775
Validation mode: Epoch 6, loss 0.9356056111199516, f1 0.35049097221318504
Train mode: Epoch 7, loss 0.913619052618742, f1 0.37832106260801907
Validation mode: Epoch 7, loss 0.9352692706244332, f1 0.33499665270644785
Train mode: Epoch 8, loss 0.9063946269452572, f1 0.39147797310879745
Validation mode: Epoch 8, loss 0.9265184998512268, f1 0.37828195979198426
Train mode: Epoch 9, loss 0.8959504514932632, f1 0.40291696223787593
Validation mode: Epoch 9, loss 0.9345465643065316, f1 0.3572898295120517
Train mode: Epoch 10, loss 0.8822834342718124, f1 0.4345876328279626
Validation mode: Epoch 10, loss 0.9328196474484035, f1 0.3460142470550391
Train mode: Epoch 11, loss 0.8697890192270279, f1 0.43127481038231547
Validation mode: Epoch 11, loss 0.916297265461513, f1 0.4096120990283147
Train mode: Epoch 12, loss 0.8732632771134377, f1 0.4432025063789305
Validation mode: Epoch 12, loss 0.9192529746464321, f1 0.37843014143247616
Train mode: Epoch 13, loss 0.8601977117359638, f1 0.44680703766860513
Validation mode: Epoch 13, loss 0.9070686527660915, f1 0.4089089510394673
Train mode: Epoch 14, loss 0.8515615947544575, f1 0.481320372514022
Validation mode: Epoch 14, loss 0.9113558615956988, f1 0.41817448054279077
Train mode: Epoch 15, loss 0.8402755968272686, f1 0.47722283111651054
Validation mode: Epoch 15, loss 0.9084382823535374, f1 0.45861755651888303
Train mode: Epoch 16, loss 0.8394819162786007, f1 0.48132868271260704
Validation mode: Epoch 16, loss 0.9146147881235395, f1 0.4009179262532467
Train mode: Epoch 17, loss 0.8262705765664577, f1 0.5171309788491553
Validation mode: Epoch 17, loss 0.9171795930181231, f1 0.41194638406048306
Train mode: Epoch 18, loss 0.8176837302744389, f1 0.5388083601911998
Validation mode: Epoch 18, loss 0.9082539422171456, f1 0.4588093692524072
Train mode: Epoch 19, loss 0.817019660025835, f1 0.52933132882532
Validation mode: Epoch 19, loss 0.9043733051845005, f1 0.42739110712823747
Train mode: Epoch 20, loss 0.806621428579092, f1 0.5479957093647582
Validation mode: Epoch 20, loss 0.9136296255247933, f1 0.42139062139062133
