Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 1.0661279871350242, f1 0.29261802099764944
Validation mode: Epoch 1, loss 1.058714422914717, f1 0.3336989665348971
Train mode: Epoch 2, loss 0.9970465728214809, f1 0.33635444863077374
Validation mode: Epoch 2, loss 1.02222826745775, f1 0.3927275903690999
Train mode: Epoch 3, loss 0.9464261134465536, f1 0.4009574378754075
Validation mode: Epoch 3, loss 1.0017011629210577, f1 0.41012065209533616
Train mode: Epoch 4, loss 0.9200911805743263, f1 0.44038274135084127
Validation mode: Epoch 4, loss 0.9895702799161276, f1 0.41756131599851476
Train mode: Epoch 5, loss 0.8883763494945708, f1 0.4870582229829144
Validation mode: Epoch 5, loss 0.9781274795532227, f1 0.44715406864114327
Train mode: Epoch 6, loss 0.8641041999771482, f1 0.5038920576463773
Validation mode: Epoch 6, loss 0.962731573316786, f1 0.46352657004830927
Train mode: Epoch 7, loss 0.8437164709681556, f1 0.5158514276624513
Validation mode: Epoch 7, loss 0.9583105511135526, f1 0.44737876662841597
Train mode: Epoch 8, loss 0.8279255174455189, f1 0.5221392354797442
Validation mode: Epoch 8, loss 0.9417102005746629, f1 0.46128387314345565
Train mode: Epoch 9, loss 0.8104462169465565, f1 0.5427236616412386
Validation mode: Epoch 9, loss 0.9400498138533698, f1 0.5042837207984473
Train mode: Epoch 10, loss 0.7943115120842343, f1 0.5614095437268519
Validation mode: Epoch 10, loss 0.9401759107907613, f1 0.4513917376468566
Train mode: Epoch 11, loss 0.7871179367814746, f1 0.5659227782664265
Validation mode: Epoch 11, loss 0.9275590711169772, f1 0.49102501364569723
Train mode: Epoch 12, loss 0.7758451387995765, f1 0.588737243135074
Validation mode: Epoch 12, loss 0.9204570915963914, f1 0.4818695592242686
Train mode: Epoch 13, loss 0.762446866148994, f1 0.5900425384724376
Validation mode: Epoch 13, loss 0.9276549286312528, f1 0.4779491974442886
Train mode: Epoch 14, loss 0.7508004364513216, f1 0.6062857781320065
Validation mode: Epoch 14, loss 0.9164849056137933, f1 0.4738709038519285
Train mode: Epoch 15, loss 0.7450337211290995, f1 0.6163480161875147
Validation mode: Epoch 15, loss 0.9197402861383226, f1 0.4964294603071793
Train mode: Epoch 16, loss 0.7423100414730254, f1 0.6143562062738018
Validation mode: Epoch 16, loss 0.9064440661006503, f1 0.4973044973260235
Train mode: Epoch 17, loss 0.7272142398925054, f1 0.6305921877845955
Validation mode: Epoch 17, loss 0.9109849466217889, f1 0.507040439629593
Train mode: Epoch 18, loss 0.7128663105624062, f1 0.6410527205051468
Validation mode: Epoch 18, loss 0.8979922400580512, f1 0.5068213492455916
Train mode: Epoch 19, loss 0.7167624504793257, f1 0.643383757277768
Validation mode: Epoch 19, loss 0.8936811420652602, f1 0.49948553155480596
Train mode: Epoch 20, loss 0.7062053538504101, f1 0.6388464517023308
Validation mode: Epoch 20, loss 0.8997624648941888, f1 0.4945795371817249
