Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 0.9635064899921417, f1 0.30710190720617037
Validation mode: Epoch 1, loss 0.9648278866495404, f1 0.33700043917435224
Train mode: Epoch 2, loss 0.8795403651893139, f1 0.39340933960311125
Validation mode: Epoch 2, loss 0.9190504380634853, f1 0.40109290578155954
Train mode: Epoch 3, loss 0.8314826227724552, f1 0.4705749690325347
Validation mode: Epoch 3, loss 0.8970887746129718, f1 0.44306095160711395
Train mode: Epoch 4, loss 0.799867894500494, f1 0.5137347459930167
Validation mode: Epoch 4, loss 0.8783606716564724, f1 0.4541903904757394
Train mode: Epoch 5, loss 0.7741034962236881, f1 0.5356004146277028
Validation mode: Epoch 5, loss 0.8639181682041713, f1 0.460461249965967
Train mode: Epoch 6, loss 0.7595468610525131, f1 0.5440871244797078
Validation mode: Epoch 6, loss 0.8576947280338832, f1 0.45351418834564905
Train mode: Epoch 7, loss 0.7426952943205833, f1 0.5648409197876375
Validation mode: Epoch 7, loss 0.8529746276991708, f1 0.4712950588432563
Train mode: Epoch 8, loss 0.7321890331804752, f1 0.5673576254096987
Validation mode: Epoch 8, loss 0.8429436002458844, f1 0.43509824020932575
Train mode: Epoch 9, loss 0.716085460036993, f1 0.5953181051352013
Validation mode: Epoch 9, loss 0.8382062826837812, f1 0.4740368712026366
Train mode: Epoch 10, loss 0.6956934370100498, f1 0.6058919811621263
Validation mode: Epoch 10, loss 0.8357575876372201, f1 0.477741493136548
Train mode: Epoch 11, loss 0.6870164424180984, f1 0.6170930898781734
Validation mode: Epoch 11, loss 0.8231629048074994, f1 0.4640967428978697
Train mode: Epoch 12, loss 0.6848516911268234, f1 0.6146149678059484
Validation mode: Epoch 12, loss 0.8178143756730216, f1 0.49656890533824766
Train mode: Epoch 13, loss 0.6732535660266876, f1 0.6312952590933343
Validation mode: Epoch 13, loss 0.8205586160932269, f1 0.4934041700080192
Train mode: Epoch 14, loss 0.6679821237921715, f1 0.6432581100293447
Validation mode: Epoch 14, loss 0.8242329784802028, f1 0.5037478350855293
Train mode: Epoch 15, loss 0.6626758798956871, f1 0.6292596226725852
Validation mode: Epoch 15, loss 0.8210250224385943, f1 0.511013230753366
Train mode: Epoch 16, loss 0.6520866267383099, f1 0.6522566937161236
Validation mode: Epoch 16, loss 0.8360109158924648, f1 0.49640463865815976
Train mode: Epoch 17, loss 0.6426545083522797, f1 0.6656467073743993
Validation mode: Epoch 17, loss 0.8184518047741481, f1 0.4983152950786196
Train mode: Epoch 18, loss 0.6371902637183666, f1 0.6590280235292267
Validation mode: Epoch 18, loss 0.8208955952099392, f1 0.48705346023353685
Train mode: Epoch 19, loss 0.6284300871193409, f1 0.6709276954446842
Validation mode: Epoch 19, loss 0.8320397053446088, f1 0.5127850258951635
Train mode: Epoch 20, loss 0.6193109806627035, f1 0.6756232340001889
Validation mode: Epoch 20, loss 0.8174411569322858, f1 0.5209698217880567
