Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 1.034263700246811, f1 0.3097574626865672
Validation mode: Epoch 1, loss 0.9627658639635358, f1 0.2603633443741845
Train mode: Epoch 2, loss 0.984819196164608, f1 0.2681194148266084
Validation mode: Epoch 2, loss 0.9646603975977216, f1 0.28384751125714985
Train mode: Epoch 3, loss 0.9680152125656605, f1 0.29478907201630744
Validation mode: Epoch 3, loss 0.949695714882442, f1 0.3176744358256852
Train mode: Epoch 4, loss 0.9518311470746994, f1 0.3202997292928739
Validation mode: Epoch 4, loss 0.947651071207864, f1 0.3361481782534414
Train mode: Epoch 5, loss 0.9353445582091808, f1 0.34252758886818496
Validation mode: Epoch 5, loss 0.9422527466501508, f1 0.31703558430570217
Train mode: Epoch 6, loss 0.9237400516867638, f1 0.3751088923502716
Validation mode: Epoch 6, loss 0.9410289185387748, f1 0.37474455474346396
Train mode: Epoch 7, loss 0.9088465124368668, f1 0.3854193944384623
Validation mode: Epoch 7, loss 0.9382983020373753, f1 0.3079987550575786
Train mode: Epoch 8, loss 0.9039035700261593, f1 0.39805764411027567
Validation mode: Epoch 8, loss 0.9366018601826259, f1 0.3228880174601203
Train mode: Epoch 9, loss 0.8931880444288254, f1 0.4247228361542348
Validation mode: Epoch 9, loss 0.936856916972569, f1 0.3748989542215572
Train mode: Epoch 10, loss 0.8807101994752884, f1 0.42228349880262855
Validation mode: Epoch 10, loss 0.934707488332476, f1 0.3659723974115133
Train mode: Epoch 11, loss 0.8688801527023315, f1 0.44637252857093435
Validation mode: Epoch 11, loss 0.9234238948140826, f1 0.36138520684366576
Train mode: Epoch 12, loss 0.8712221197783947, f1 0.43993912481001307
Validation mode: Epoch 12, loss 0.9250833732741219, f1 0.3734871794871795
Train mode: Epoch 13, loss 0.8605021387338638, f1 0.4713071169530239
Validation mode: Epoch 13, loss 0.9268788695335388, f1 0.39421087613858696
Train mode: Epoch 14, loss 0.85242485627532, f1 0.4571696290619374
Validation mode: Epoch 14, loss 0.9251259650502887, f1 0.39139481119218805
Train mode: Epoch 15, loss 0.8435027077794075, f1 0.49190098346724853
Validation mode: Epoch 15, loss 0.9155094793864659, f1 0.393098900790561
Train mode: Epoch 16, loss 0.8377496302127838, f1 0.4963435746976856
Validation mode: Epoch 16, loss 0.9274713567325047, f1 0.4312864412005166
Train mode: Epoch 17, loss 0.8304799050092697, f1 0.4951978594564146
Validation mode: Epoch 17, loss 0.9237271547317505, f1 0.3862361371429242
Train mode: Epoch 18, loss 0.8199112638831139, f1 0.521652153556108
Validation mode: Epoch 18, loss 0.9205410821097237, f1 0.42120155038759693
Train mode: Epoch 19, loss 0.8200779519975185, f1 0.5166623422661026
Validation mode: Epoch 19, loss 0.9230745264462062, f1 0.42232769727226493
Train mode: Epoch 20, loss 0.8160413838922977, f1 0.5142505089467481
Validation mode: Epoch 20, loss 0.9310400485992432, f1 0.4472047293984122
