Dataset: FiQA 
Encoder_name: google-mobilebert-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 249980544047.562, f1 0.291657564818552
Validation mode: Epoch 1, loss 343764859909.1786, f1 0.2926428691134574
Train mode: Epoch 2, loss 290918194793.66504, f1 0.2482669065039007
Validation mode: Epoch 2, loss 82343660010.88393, f1 0.20104253244892537
Train mode: Epoch 3, loss 236306596320.93945, f1 0.3197330023312083
Validation mode: Epoch 3, loss 165032717959.99106, f1 0.2556591226012335
Train mode: Epoch 4, loss 264344796139.3047, f1 0.335069749799491
Validation mode: Epoch 4, loss 193584360134.0982, f1 0.24851224851224854
Train mode: Epoch 5, loss 258226617263.38867, f1 0.35991602522130756
Validation mode: Epoch 5, loss 230416039067.25668, f1 0.28368662817809254
Train mode: Epoch 6, loss 236417817783.68262, f1 0.3371864604761541
Validation mode: Epoch 6, loss 322552378089.8192, f1 0.2967117988394585
Train mode: Epoch 7, loss 263206346705.85645, f1 0.34559490212689226
Validation mode: Epoch 7, loss 315144638465.23883, f1 0.28314410510315774
Train mode: Epoch 8, loss 291308515282.9258, f1 0.348531550457067
Validation mode: Epoch 8, loss 189517207494.9643, f1 0.3135164921466822
Train mode: Epoch 9, loss 279841540688.75977, f1 0.3457088452003377
Validation mode: Epoch 9, loss 226848155544.69867, f1 0.3285299752084742
Train mode: Epoch 10, loss 249959056205.00977, f1 0.32756981020738696
Validation mode: Epoch 10, loss 276176988519.00446, f1 0.3046949466304305
Train mode: Epoch 11, loss 260177552365.12793, f1 0.32918663505580453
Validation mode: Epoch 11, loss 268215187638.25894, f1 0.26284415159046687
Train mode: Epoch 12, loss 263709675072.0918, f1 0.34018758008876143
Validation mode: Epoch 12, loss 351098455258.0089, f1 0.26149425287356315
Train mode: Epoch 13, loss 296130560878.78906, f1 0.3594393954525783
Validation mode: Epoch 13, loss 63844366911.33482, f1 0.27201798671594746
Train mode: Epoch 14, loss 262911667186.40234, f1 0.29961641669520495
Validation mode: Epoch 14, loss 90316850183.39732, f1 0.2604765455007474
Train mode: Epoch 15, loss 249699512524.57617, f1 0.3459308590887538
Validation mode: Epoch 15, loss 138328321375.5134, f1 0.2840123505131387
Train mode: Epoch 16, loss 228165688668.58984, f1 0.3490443141746962
Validation mode: Epoch 16, loss 205603166861.3125, f1 0.2825484280029735
Train mode: Epoch 17, loss 231959452379.66992, f1 0.32236011670085585
Validation mode: Epoch 17, loss 254663762741.45535, f1 0.2540861756047142
Train mode: Epoch 18, loss 289851975268.8965, f1 0.33073740204463514
Validation mode: Epoch 18, loss 248890189977.5759, f1 0.2619028683666476
Train mode: Epoch 19, loss 240765287307.1953, f1 0.3235086544848922
Validation mode: Epoch 19, loss 275882161752.2768, f1 0.2448849217538418
Train mode: Epoch 20, loss 270494056430.01172, f1 0.3305956798042289
Validation mode: Epoch 20, loss 181234136927.625, f1 0.2582078942864326
