Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 0.9733937829732895, f1 0.35253072882261377
Validation mode: Epoch 1, loss 0.933697053364345, f1 0.382723900571563
Train mode: Epoch 2, loss 0.8912250176072121, f1 0.41946185997910135
Validation mode: Epoch 2, loss 0.9086400866508484, f1 0.4450524631527124
Train mode: Epoch 3, loss 0.8367169015109539, f1 0.45046971884230863
Validation mode: Epoch 3, loss 0.8954653910228184, f1 0.48096068190630836
Train mode: Epoch 4, loss 0.8087025694549084, f1 0.5216316809234126
Validation mode: Epoch 4, loss 0.8784567287990025, f1 0.4723295950182161
Train mode: Epoch 5, loss 0.7863369546830654, f1 0.519599469886905
Validation mode: Epoch 5, loss 0.8714570999145508, f1 0.48184323045595007
Train mode: Epoch 6, loss 0.7705522142350674, f1 0.5375231009926899
Validation mode: Epoch 6, loss 0.8580911925860814, f1 0.49315056648918193
Train mode: Epoch 7, loss 0.7463699281215668, f1 0.5456676015091857
Validation mode: Epoch 7, loss 0.8625216398920331, f1 0.5200935648856793
Train mode: Epoch 8, loss 0.7364235818386078, f1 0.5790394824456726
Validation mode: Epoch 8, loss 0.8560434239251273, f1 0.4882361288491557
Train mode: Epoch 9, loss 0.7233436219394207, f1 0.5747100064781782
Validation mode: Epoch 9, loss 0.8513372370174953, f1 0.4829050079082056
Train mode: Epoch 10, loss 0.7082450054585934, f1 0.5900177071857092
Validation mode: Epoch 10, loss 0.8509621364729745, f1 0.4929648639137188
Train mode: Epoch 11, loss 0.702618520706892, f1 0.5811610188258217
Validation mode: Epoch 11, loss 0.8409549253327506, f1 0.5072355206524201
Train mode: Epoch 12, loss 0.6923843324184418, f1 0.6232181819125359
Validation mode: Epoch 12, loss 0.8443111266408648, f1 0.5119603743085523
Train mode: Epoch 13, loss 0.6773438975214958, f1 0.6278301711774641
Validation mode: Epoch 13, loss 0.8408378532954625, f1 0.4991197415081557
Train mode: Epoch 14, loss 0.6732676587998867, f1 0.6311443201502377
Validation mode: Epoch 14, loss 0.8375386851174491, f1 0.5245652546426572
Train mode: Epoch 15, loss 0.6618104875087738, f1 0.6371713528796277
Validation mode: Epoch 15, loss 0.8360501272337777, f1 0.5209955272763227
Train mode: Epoch 16, loss 0.6505145616829395, f1 0.6484579323957562
Validation mode: Epoch 16, loss 0.8422213196754456, f1 0.5315751413226565
Train mode: Epoch 17, loss 0.6426112167537212, f1 0.658022438352634
Validation mode: Epoch 17, loss 0.8306039997509548, f1 0.515654601450021
Train mode: Epoch 18, loss 0.637431912124157, f1 0.6615033023557116
Validation mode: Epoch 18, loss 0.8318441339901516, f1 0.5195535089352555
Train mode: Epoch 19, loss 0.6389089375734329, f1 0.6527877196079962
Validation mode: Epoch 19, loss 0.8481551579066685, f1 0.5164842169844924
Train mode: Epoch 20, loss 0.6290595084428787, f1 0.6707756947339562
Validation mode: Epoch 20, loss 0.836336783000401, f1 0.5260914094505426
