Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0455646372976757, f1 0.28754637370223823
Validation mode: Epoch 1, loss 0.9982127878401015, f1 0.29548306036209865
Train mode: Epoch 2, loss 1.0030266784486317, f1 0.31327719442885166
Validation mode: Epoch 2, loss 0.9691460794872708, f1 0.32475823533556897
Train mode: Epoch 3, loss 0.9677795143354506, f1 0.3618310364709631
Validation mode: Epoch 3, loss 0.9430899620056152, f1 0.3655049683113034
Train mode: Epoch 4, loss 0.9384244822320484, f1 0.4128096095073009
Validation mode: Epoch 4, loss 0.9262114697032504, f1 0.36840273663833983
Train mode: Epoch 5, loss 0.9203102049373445, f1 0.4145084094022417
Validation mode: Epoch 5, loss 0.9136024713516235, f1 0.3924053026106864
Train mode: Epoch 6, loss 0.9037076376733326, f1 0.45384991218993703
Validation mode: Epoch 6, loss 0.9038597411579556, f1 0.42231364128419147
Train mode: Epoch 7, loss 0.8819991662388756, f1 0.4863752103617586
Validation mode: Epoch 7, loss 0.8853105505307516, f1 0.4070703628022822
Train mode: Epoch 8, loss 0.8634966129348391, f1 0.4978038916672273
Validation mode: Epoch 8, loss 0.8819327221976386, f1 0.43255077586322316
Train mode: Epoch 9, loss 0.8529218747502282, f1 0.505456373016738
Validation mode: Epoch 9, loss 0.8782646987173293, f1 0.4321682017840935
Train mode: Epoch 10, loss 0.8389145873841786, f1 0.540690992054823
Validation mode: Epoch 10, loss 0.8609556489520602, f1 0.4778382379001574
Train mode: Epoch 11, loss 0.8272855026381356, f1 0.545779211910833
Validation mode: Epoch 11, loss 0.8539545271131728, f1 0.46651238911300824
Train mode: Epoch 12, loss 0.8136786903653827, f1 0.5597236301697739
Validation mode: Epoch 12, loss 0.8499750826093886, f1 0.49882321751650244
Train mode: Epoch 13, loss 0.8064710923603603, f1 0.571518549609673
Validation mode: Epoch 13, loss 0.841575456990136, f1 0.5175751789285624
Train mode: Epoch 14, loss 0.791234777087257, f1 0.591278070704439
Validation mode: Epoch 14, loss 0.8401879403326247, f1 0.5044491516368713
Train mode: Epoch 15, loss 0.7862922151883444, f1 0.5882741832156059
Validation mode: Epoch 15, loss 0.8428848319583468, f1 0.5017610151405195
Train mode: Epoch 16, loss 0.7777531345685323, f1 0.5912580402682059
Validation mode: Epoch 16, loss 0.8325011663966708, f1 0.49880343013624967
Train mode: Epoch 17, loss 0.7663716759000506, f1 0.6054613217545076
Validation mode: Epoch 17, loss 0.8265164030922784, f1 0.5405007507133683
Train mode: Epoch 18, loss 0.7641120638166156, f1 0.6143596227158794
Validation mode: Epoch 18, loss 0.8215996623039246, f1 0.5146997990320489
Train mode: Epoch 19, loss 0.7560801591191973, f1 0.6172334316853897
Validation mode: Epoch 19, loss 0.8246947593159146, f1 0.5366313829265902
Train mode: Epoch 20, loss 0.7447068095207214, f1 0.6223349234836314
Validation mode: Epoch 20, loss 0.8198078009817336, f1 0.545959595959596
