Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 0.9736593030393124, f1 0.318407096323748
Validation mode: Epoch 1, loss 0.9773321492331368, f1 0.31597427703475756
Train mode: Epoch 2, loss 0.8891018815338612, f1 0.378440011425097
Validation mode: Epoch 2, loss 0.9336210659572056, f1 0.3883514006901012
Train mode: Epoch 3, loss 0.8506505005061626, f1 0.44268713002890214
Validation mode: Epoch 3, loss 0.9069349765777588, f1 0.41469358717149724
Train mode: Epoch 4, loss 0.8133134171366692, f1 0.4812502296034431
Validation mode: Epoch 4, loss 0.8939585259982518, f1 0.44728676251470123
Train mode: Epoch 5, loss 0.7871509231626987, f1 0.5129352575135707
Validation mode: Epoch 5, loss 0.8923452751977103, f1 0.4644752295465932
Train mode: Epoch 6, loss 0.7667803876101971, f1 0.514992522509255
Validation mode: Epoch 6, loss 0.8795881952558245, f1 0.4667743085951432
Train mode: Epoch 7, loss 0.7510524205863476, f1 0.5501248725404374
Validation mode: Epoch 7, loss 0.8713821683611188, f1 0.45242895815374373
Train mode: Epoch 8, loss 0.7339535392820835, f1 0.5696640516198846
Validation mode: Epoch 8, loss 0.8741501229149955, f1 0.46001387433147894
Train mode: Epoch 9, loss 0.7248104400932789, f1 0.556821256964729
Validation mode: Epoch 9, loss 0.8663903219359261, f1 0.5166617995823156
Train mode: Epoch 10, loss 0.7124592326581478, f1 0.5855466652010356
Validation mode: Epoch 10, loss 0.864032438823155, f1 0.49657212267302736
Train mode: Epoch 11, loss 0.7047369480133057, f1 0.5987852319127461
Validation mode: Epoch 11, loss 0.856424195425851, f1 0.49933862433862436
Train mode: Epoch 12, loss 0.6899585910141468, f1 0.6014467499869312
Validation mode: Epoch 12, loss 0.8502293569701058, f1 0.49651682289647275
Train mode: Epoch 13, loss 0.6771064065396786, f1 0.6330060177175747
Validation mode: Epoch 13, loss 0.851432808807918, f1 0.5109895947200075
Train mode: Epoch 14, loss 0.6733821667730808, f1 0.6216937311619432
Validation mode: Epoch 14, loss 0.846043620790754, f1 0.5154199520529911
Train mode: Epoch 15, loss 0.6667992249131203, f1 0.6328450854700854
Validation mode: Epoch 15, loss 0.8478677698544094, f1 0.48582710574580484
Train mode: Epoch 16, loss 0.6609737873077393, f1 0.6302133175703156
Validation mode: Epoch 16, loss 0.8531568390982491, f1 0.5143720184902526
Train mode: Epoch 17, loss 0.6456947512924671, f1 0.6578226112128353
Validation mode: Epoch 17, loss 0.8506531545094081, f1 0.5022365156605649
Train mode: Epoch 18, loss 0.6399543285369873, f1 0.6653537008774947
Validation mode: Epoch 18, loss 0.8435048375810895, f1 0.5133992346151109
Train mode: Epoch 19, loss 0.629916850477457, f1 0.669312867426075
Validation mode: Epoch 19, loss 0.8512141108512878, f1 0.5107841848113341
Train mode: Epoch 20, loss 0.6272127311676741, f1 0.6668065552147576
Validation mode: Epoch 20, loss 0.8483187556266785, f1 0.5393887137481026
