Dataset: Fi_ATSA 
Encoder_name: ProsusAI-finbert 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 0.9646050419126239, f1 0.3387995069668461
Validation mode: Epoch 1, loss 0.957236627737681, f1 0.31539276444726944
Train mode: Epoch 2, loss 0.8799434843517485, f1 0.4335409820291949
Validation mode: Epoch 2, loss 0.9121702445877923, f1 0.37981153600847994
Train mode: Epoch 3, loss 0.8298830844107128, f1 0.48804529700516786
Validation mode: Epoch 3, loss 0.876854744222429, f1 0.4326974944775992
Train mode: Epoch 4, loss 0.7964659730593363, f1 0.5393216109973401
Validation mode: Epoch 4, loss 0.8512477742301093, f1 0.45479564438679715
Train mode: Epoch 5, loss 0.7663907351947966, f1 0.5832637764619547
Validation mode: Epoch 5, loss 0.8262176248762343, f1 0.5141716964943686
Train mode: Epoch 6, loss 0.7501616534732637, f1 0.6087332567072685
Validation mode: Epoch 6, loss 0.8144518666797214, f1 0.5249607411967384
Train mode: Epoch 7, loss 0.7300256490707397, f1 0.6268121151877237
Validation mode: Epoch 7, loss 0.7965787053108215, f1 0.5606134902473575
Train mode: Epoch 8, loss 0.7120723241851443, f1 0.6414092271685335
Validation mode: Epoch 8, loss 0.7896554006470574, f1 0.5723319638950614
Train mode: Epoch 9, loss 0.694340101310185, f1 0.6694252021278254
Validation mode: Epoch 9, loss 0.7763649887508817, f1 0.586365703403089
Train mode: Epoch 10, loss 0.6802593214171273, f1 0.6765049272063953
Validation mode: Epoch 10, loss 0.7709539333979288, f1 0.590239157534755
Train mode: Epoch 11, loss 0.6699115974562508, f1 0.6765122147961414
Validation mode: Epoch 11, loss 0.7671142021814982, f1 0.6096594214395262
Train mode: Epoch 12, loss 0.65676482518514, f1 0.6981056170605351
Validation mode: Epoch 12, loss 0.7576221293873258, f1 0.6167121560921273
Train mode: Epoch 13, loss 0.6493933811074212, f1 0.6999596585471632
Validation mode: Epoch 13, loss 0.7465752363204956, f1 0.6569747192698011
Train mode: Epoch 14, loss 0.6371118809495654, f1 0.7044378462677722
Validation mode: Epoch 14, loss 0.7374439968003167, f1 0.6416332019136656
Train mode: Epoch 15, loss 0.633063188620976, f1 0.710870976761352
Validation mode: Epoch 15, loss 0.733509017361535, f1 0.6555028966618396
Train mode: Epoch 16, loss 0.6201359359990983, f1 0.720426982030474
Validation mode: Epoch 16, loss 0.7308748430675931, f1 0.6541711172858714
Train mode: Epoch 17, loss 0.6157691237472352, f1 0.7323480854687056
Validation mode: Epoch 17, loss 0.7207414839002821, f1 0.6606904300371638
Train mode: Epoch 18, loss 0.6083624178454989, f1 0.7310797327551254
Validation mode: Epoch 18, loss 0.7124608357747396, f1 0.6708062144566201
Train mode: Epoch 19, loss 0.598076031321571, f1 0.7512277318710009
Validation mode: Epoch 19, loss 0.7136712008052402, f1 0.6696983940462201
Train mode: Epoch 20, loss 0.6001072114422208, f1 0.7347884126299032
Validation mode: Epoch 20, loss 0.7104872994952731, f1 0.6675757575757576
