Dataset: FiQA 
Encoder_name: distilbert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0337103381752968, f1 0.2707282002409495
Validation mode: Epoch 1, loss 1.0075635058539254, f1 0.22904670505438263
Train mode: Epoch 2, loss 0.9936095923185349, f1 0.24332173191532702
Validation mode: Epoch 2, loss 1.0029176133019584, f1 0.23608783955318613
Train mode: Epoch 3, loss 0.9835763573646545, f1 0.24315738025415445
Validation mode: Epoch 3, loss 0.9939861808504377, f1 0.2373698908352374
Train mode: Epoch 4, loss 0.9720942229032516, f1 0.24315738025415445
Validation mode: Epoch 4, loss 0.9947289143289838, f1 0.22948717948717953
Train mode: Epoch 5, loss 0.9617050401866436, f1 0.24386329703853313
Validation mode: Epoch 5, loss 0.987300455570221, f1 0.22948717948717953
Train mode: Epoch 6, loss 0.9565359391272068, f1 0.24957493410550544
Validation mode: Epoch 6, loss 0.9841422183173043, f1 0.22904670505438263
Train mode: Epoch 7, loss 0.9499438591301441, f1 0.24026987297877953
Validation mode: Epoch 7, loss 0.9776761361530849, f1 0.24723030069564725
Train mode: Epoch 8, loss 0.9432639740407467, f1 0.24696367894921392
Validation mode: Epoch 8, loss 0.9824432134628296, f1 0.22904670505438263
Train mode: Epoch 9, loss 0.9379097372293472, f1 0.27048406835640876
Validation mode: Epoch 9, loss 0.9767617072377887, f1 0.24823119956504325
Train mode: Epoch 10, loss 0.925332959741354, f1 0.2677847652170349
Validation mode: Epoch 10, loss 0.968261548451015, f1 0.2373698908352374
Train mode: Epoch 11, loss 0.923269584774971, f1 0.27804215568921453
Validation mode: Epoch 11, loss 0.9724094782556806, f1 0.2577673074492454
Train mode: Epoch 12, loss 0.9211824871599674, f1 0.2857881618647169
Validation mode: Epoch 12, loss 0.9710589221545628, f1 0.25711203575281244
Train mode: Epoch 13, loss 0.9164906740188599, f1 0.2913953570359195
Validation mode: Epoch 13, loss 0.9658387047903878, f1 0.2609135857682369
Train mode: Epoch 14, loss 0.9130647070705891, f1 0.3173084780482574
Validation mode: Epoch 14, loss 0.9663014667374747, f1 0.2809097758242806
Train mode: Epoch 15, loss 0.9052251018583775, f1 0.33381306010272316
Validation mode: Epoch 15, loss 0.9681314485413688, f1 0.268116418993612
Train mode: Epoch 16, loss 0.9006861262023449, f1 0.3345187322042105
Validation mode: Epoch 16, loss 0.9616837246077401, f1 0.27462046764817993
Train mode: Epoch 17, loss 0.8915322050452232, f1 0.35012383203872566
Validation mode: Epoch 17, loss 0.9563296437263489, f1 0.27204037295361494
Train mode: Epoch 18, loss 0.8899073712527752, f1 0.3419894840589453
Validation mode: Epoch 18, loss 0.9597448621477399, f1 0.2743215346326899
Train mode: Epoch 19, loss 0.8899175934493542, f1 0.35820111355209167
Validation mode: Epoch 19, loss 0.9664311749594552, f1 0.30500054393153714
Train mode: Epoch 20, loss 0.8854619264602661, f1 0.36645266639238905
Validation mode: Epoch 20, loss 0.9554233295576913, f1 0.29012789038645775
