Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 1.0124612904730297, f1 0.30058803206689766
Validation mode: Epoch 1, loss 1.045487880706787, f1 0.26150048732292824
Train mode: Epoch 2, loss 0.956972599029541, f1 0.3589715987590216
Validation mode: Epoch 2, loss 1.028390559885237, f1 0.2845466087032955
Train mode: Epoch 3, loss 0.9248584310213724, f1 0.3891874922471392
Validation mode: Epoch 3, loss 1.0042478177282546, f1 0.3506559650395267
Train mode: Epoch 4, loss 0.8950915109543574, f1 0.4195490982867655
Validation mode: Epoch 4, loss 0.9937916199366251, f1 0.36556296289549256
Train mode: Epoch 5, loss 0.8716861037980943, f1 0.43572388766381254
Validation mode: Epoch 5, loss 0.9732889599270291, f1 0.3850801958103956
Train mode: Epoch 6, loss 0.8576342577026004, f1 0.4656899564222588
Validation mode: Epoch 6, loss 0.9702720973226759, f1 0.41629615715140256
Train mode: Epoch 7, loss 0.8391489698773339, f1 0.48630588935631475
Validation mode: Epoch 7, loss 0.946498817867703, f1 0.4468574635241302
Train mode: Epoch 8, loss 0.8170872131983439, f1 0.5156522532384601
Validation mode: Epoch 8, loss 0.9394906957944235, f1 0.4521318438649564
Train mode: Epoch 9, loss 0.8034942093349638, f1 0.5318498951894411
Validation mode: Epoch 9, loss 0.9436886244350009, f1 0.4456086106133539
Train mode: Epoch 10, loss 0.7900946793102083, f1 0.5585119878380199
Validation mode: Epoch 10, loss 0.9255778392155966, f1 0.5021067344557534
Train mode: Epoch 11, loss 0.7884624827475775, f1 0.560954572571719
Validation mode: Epoch 11, loss 0.9181944462988112, f1 0.47476969723837054
Train mode: Epoch 12, loss 0.7758014485949561, f1 0.5656116500032757
Validation mode: Epoch 12, loss 0.9153637554910448, f1 0.49848916897488066
Train mode: Epoch 13, loss 0.765215706257593, f1 0.5731375802516858
Validation mode: Epoch 13, loss 0.9150096707873874, f1 0.5117120587438683
Train mode: Epoch 14, loss 0.7514144863401141, f1 0.6042608626390927
Validation mode: Epoch 14, loss 0.9038109249538846, f1 0.5191258486773304
Train mode: Epoch 15, loss 0.7468713067826771, f1 0.5931023866813991
Validation mode: Epoch 15, loss 0.9022677143414816, f1 0.5078178022282186
Train mode: Epoch 16, loss 0.7378509200754619, f1 0.6178258227394452
Validation mode: Epoch 16, loss 0.9080210261874728, f1 0.5044646439225389
Train mode: Epoch 17, loss 0.7306382854779562, f1 0.6053965934553679
Validation mode: Epoch 17, loss 0.8975333836343553, f1 0.5309259181126537
Train mode: Epoch 18, loss 0.7268625100453695, f1 0.6137054058988901
Validation mode: Epoch 18, loss 0.8917576471964518, f1 0.5223393379761364
Train mode: Epoch 19, loss 0.7165877804869697, f1 0.6389664593795441
Validation mode: Epoch 19, loss 0.8909701108932495, f1 0.5387278787722902
Train mode: Epoch 20, loss 0.7074362408547175, f1 0.6450362502010728
Validation mode: Epoch 20, loss 0.8949987689654032, f1 0.5321859717821532
