Dataset: Fi_ATSA 
Encoder_name: distilbert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0462364043508257, f1 0.23979747239962254
Validation mode: Epoch 1, loss 1.0457170738114252, f1 0.23835625362210622
Train mode: Epoch 2, loss 1.01461889062609, f1 0.23701108719655226
Validation mode: Epoch 2, loss 1.0322296288278368, f1 0.2696636627433035
Train mode: Epoch 3, loss 0.9944516136532738, f1 0.24887562189054727
Validation mode: Epoch 3, loss 1.021138694551256, f1 0.3126054481189717
Train mode: Epoch 4, loss 0.9714175661404928, f1 0.29666830924849974
Validation mode: Epoch 4, loss 1.0140338937441509, f1 0.3295285268908568
Train mode: Epoch 5, loss 0.9580495925176711, f1 0.3392423337315811
Validation mode: Epoch 5, loss 1.0060531828138564, f1 0.352876560116029
Train mode: Epoch 6, loss 0.9449449720836821, f1 0.37273380961888475
Validation mode: Epoch 6, loss 0.9970833394262526, f1 0.37411464866523914
Train mode: Epoch 7, loss 0.9296322124344962, f1 0.39509308465484044
Validation mode: Epoch 7, loss 0.9935966796345181, f1 0.3866814776837848
Train mode: Epoch 8, loss 0.9189198329335168, f1 0.4175137703352956
Validation mode: Epoch 8, loss 0.9870032204522027, f1 0.38534427284427286
Train mode: Epoch 9, loss 0.9076349678493681, f1 0.4436385613512386
Validation mode: Epoch 9, loss 0.9805764224794176, f1 0.4109947175217119
Train mode: Epoch 10, loss 0.8960492724464053, f1 0.45026932870622755
Validation mode: Epoch 10, loss 0.9731339083777534, f1 0.40004740417821316
Train mode: Epoch 11, loss 0.8853329562005543, f1 0.4682113027941983
Validation mode: Epoch 11, loss 0.9707489079899259, f1 0.412012395618953
Train mode: Epoch 12, loss 0.8769778978256952, f1 0.4885805491208546
Validation mode: Epoch 12, loss 0.9754807220564948, f1 0.4340141401032986
Train mode: Epoch 13, loss 0.8683888060706002, f1 0.4966010274549477
Validation mode: Epoch 13, loss 0.9681027068032159, f1 0.4404111108925632
Train mode: Epoch 14, loss 0.8622952472595942, f1 0.49885818440665225
Validation mode: Epoch 14, loss 0.9654933081732856, f1 0.4430786355638899
Train mode: Epoch 15, loss 0.8513849264099485, f1 0.5201995269462769
Validation mode: Epoch 15, loss 0.9658831424183316, f1 0.4326612740451204
Train mode: Epoch 16, loss 0.8497501526560102, f1 0.5106118129270141
Validation mode: Epoch 16, loss 0.9603125717904832, f1 0.43512437447625135
Train mode: Epoch 17, loss 0.8438465396563212, f1 0.5212405067741784
Validation mode: Epoch 17, loss 0.9590902129809061, f1 0.4280035624076955
Train mode: Epoch 18, loss 0.8372896427199954, f1 0.5199071713420635
Validation mode: Epoch 18, loss 0.9599669973055521, f1 0.43064400130761693
Train mode: Epoch 19, loss 0.8306028814542861, f1 0.515769130530663
Validation mode: Epoch 19, loss 0.9460025562180413, f1 0.4338844426757047
Train mode: Epoch 20, loss 0.8234811340059552, f1 0.535398784104033
Validation mode: Epoch 20, loss 0.9494021799829271, f1 0.43371824025931865
