Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.01024329662323, f1 0.2633565626586564
Validation mode: Epoch 1, loss 1.0159529277256556, f1 0.22864482980089917
Train mode: Epoch 2, loss 0.973553791642189, f1 0.23756082613225468
Validation mode: Epoch 2, loss 1.0104441813060216, f1 0.23819009401734073
Train mode: Epoch 3, loss 0.9598451927304268, f1 0.27119157658316767
Validation mode: Epoch 3, loss 1.0006596446037292, f1 0.23719410244718042
Train mode: Epoch 4, loss 0.9457473047077656, f1 0.28484538014240984
Validation mode: Epoch 4, loss 1.0010686005864824, f1 0.24776756706581268
Train mode: Epoch 5, loss 0.9397363923490047, f1 0.2874854131375871
Validation mode: Epoch 5, loss 1.0055206418037415, f1 0.23719410244718042
Train mode: Epoch 6, loss 0.9266148321330547, f1 0.29197519153419454
Validation mode: Epoch 6, loss 0.9939651829855782, f1 0.27902236549021603
Train mode: Epoch 7, loss 0.9185848645865917, f1 0.302143222615326
Validation mode: Epoch 7, loss 0.995561923299517, f1 0.262092486386049
Train mode: Epoch 8, loss 0.9061715938150883, f1 0.3289518174133559
Validation mode: Epoch 8, loss 0.9916508197784424, f1 0.25419929913816963
Train mode: Epoch 9, loss 0.9004398733377457, f1 0.3576611773613478
Validation mode: Epoch 9, loss 0.9884229046957833, f1 0.2727665816091409
Train mode: Epoch 10, loss 0.8916810266673565, f1 0.36490097412046074
Validation mode: Epoch 10, loss 0.9917631319590977, f1 0.26531793184787444
Train mode: Epoch 11, loss 0.884663462638855, f1 0.3648312825235729
Validation mode: Epoch 11, loss 0.9818346585546222, f1 0.26895553087333907
Train mode: Epoch 12, loss 0.8748894520103931, f1 0.3731175313619093
Validation mode: Epoch 12, loss 0.9904260635375977, f1 0.286047780742178
Train mode: Epoch 13, loss 0.8710097409784794, f1 0.3872054646313294
Validation mode: Epoch 13, loss 0.9805080209459577, f1 0.29921767381416503
Train mode: Epoch 14, loss 0.8666348829865456, f1 0.39906629242732566
Validation mode: Epoch 14, loss 0.9697864992277963, f1 0.321197665864643
Train mode: Epoch 15, loss 0.8584703728556633, f1 0.41711020902712487
Validation mode: Epoch 15, loss 0.9790076357977731, f1 0.3229046086188943
Train mode: Epoch 16, loss 0.8482437245547771, f1 0.425710147789737
Validation mode: Epoch 16, loss 0.9751836231776646, f1 0.30756355510012817
Train mode: Epoch 17, loss 0.8480115942656994, f1 0.431661338849588
Validation mode: Epoch 17, loss 0.9747900792530605, f1 0.31691946563567946
Train mode: Epoch 18, loss 0.8469869680702686, f1 0.4435730431335787
Validation mode: Epoch 18, loss 0.9784292578697205, f1 0.3273715310752347
Train mode: Epoch 19, loss 0.8367956094443798, f1 0.4324647865525056
Validation mode: Epoch 19, loss 0.9741620932306562, f1 0.30562003060743087
Train mode: Epoch 20, loss 0.8272618167102337, f1 0.4611852472181259
Validation mode: Epoch 20, loss 0.9772355897086007, f1 0.3131942792019937
