Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.0254543721675873, f1 0.2755360725509979
Validation mode: Epoch 1, loss 0.9557304212025234, f1 0.2552291078898726
Train mode: Epoch 2, loss 0.9938380792737007, f1 0.2810824715748315
Validation mode: Epoch 2, loss 0.9425426977021354, f1 0.2546818261103975
Train mode: Epoch 3, loss 0.979018647223711, f1 0.28282865492767506
Validation mode: Epoch 3, loss 0.9408883622714451, f1 0.2899084822799582
Train mode: Epoch 4, loss 0.9712170101702213, f1 0.29276184602734096
Validation mode: Epoch 4, loss 0.929986664227077, f1 0.2809597758898937
Train mode: Epoch 5, loss 0.9539191909134388, f1 0.3067415950727708
Validation mode: Epoch 5, loss 0.9231408068111965, f1 0.31411862990810363
Train mode: Epoch 6, loss 0.9449301548302174, f1 0.3245973111025014
Validation mode: Epoch 6, loss 0.9311105353491647, f1 0.30618212197159567
Train mode: Epoch 7, loss 0.9373621381819248, f1 0.33213067360508824
Validation mode: Epoch 7, loss 0.9130453893116542, f1 0.323669384507
Train mode: Epoch 8, loss 0.9295383170247078, f1 0.35617856556368865
Validation mode: Epoch 8, loss 0.9081489358629499, f1 0.3397525417285936
Train mode: Epoch 9, loss 0.9167820885777473, f1 0.37932368999750504
Validation mode: Epoch 9, loss 0.9117158991949899, f1 0.35243749747566544
Train mode: Epoch 10, loss 0.9091882295906544, f1 0.3822146684564927
Validation mode: Epoch 10, loss 0.9077173386301313, f1 0.34597943951556126
Train mode: Epoch 11, loss 0.898263193666935, f1 0.39532304691254977
Validation mode: Epoch 11, loss 0.901804941041129, f1 0.36711553890056764
Train mode: Epoch 12, loss 0.8978838101029396, f1 0.3934864722953623
Validation mode: Epoch 12, loss 0.9099698237010411, f1 0.3586502750551506
Train mode: Epoch 13, loss 0.8914678916335106, f1 0.395951518663668
Validation mode: Epoch 13, loss 0.8946267110960824, f1 0.3726974906608774
Train mode: Epoch 14, loss 0.8806880339980125, f1 0.4199230243720768
Validation mode: Epoch 14, loss 0.8898528899465289, f1 0.3615345315793244
Train mode: Epoch 15, loss 0.8770772852003574, f1 0.4223573891015751
Validation mode: Epoch 15, loss 0.8863477621759687, f1 0.3941908444502959
Train mode: Epoch 16, loss 0.86957598477602, f1 0.4269248594166572
Validation mode: Epoch 16, loss 0.8802312612533569, f1 0.39601856246374517
Train mode: Epoch 17, loss 0.863300271332264, f1 0.4591909816375181
Validation mode: Epoch 17, loss 0.8811783109392438, f1 0.4111660285415941
Train mode: Epoch 18, loss 0.8552007749676704, f1 0.4410445398254996
Validation mode: Epoch 18, loss 0.8729796665055412, f1 0.4185976156795981
Train mode: Epoch 19, loss 0.8528756611049175, f1 0.4584796776913505
Validation mode: Epoch 19, loss 0.8700684990201678, f1 0.42240785860695357
Train mode: Epoch 20, loss 0.8489896208047867, f1 0.46089875944766634
Validation mode: Epoch 20, loss 0.869577842099326, f1 0.42302126371353893
