Dataset: Fi_ATSA 
Encoder_name: ProsusAI-finbert 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 1.0302029961631411, f1 0.3251079397100745
Validation mode: Epoch 1, loss 0.9905644986364577, f1 0.4542991092144546
Train mode: Epoch 2, loss 0.9127775459062486, f1 0.4641790652840138
Validation mode: Epoch 2, loss 0.932484765847524, f1 0.554372738422332
Train mode: Epoch 3, loss 0.8365241572970435, f1 0.5443638032480866
Validation mode: Epoch 3, loss 0.9004311760266622, f1 0.5473983742023528
Train mode: Epoch 4, loss 0.799097342150552, f1 0.5919195002252903
Validation mode: Epoch 4, loss 0.8790329893430074, f1 0.5724194629233367
Train mode: Epoch 5, loss 0.7578753914151873, f1 0.6077715176979882
Validation mode: Epoch 5, loss 0.8640818993250529, f1 0.5924338353192883
Train mode: Epoch 6, loss 0.727356323174068, f1 0.6409012909298597
Validation mode: Epoch 6, loss 0.8403778539763557, f1 0.599410835881839
Train mode: Epoch 7, loss 0.7062697453158242, f1 0.6452113081407161
Validation mode: Epoch 7, loss 0.8418072064717611, f1 0.6295023122660206
Train mode: Epoch 8, loss 0.6904007139660063, f1 0.6610292169216122
Validation mode: Epoch 8, loss 0.82333152823978, f1 0.614152644014967
Train mode: Epoch 9, loss 0.6692306030364263, f1 0.6716277056069249
Validation mode: Epoch 9, loss 0.8199339773919847, f1 0.6087519420852754
Train mode: Epoch 10, loss 0.657684543303081, f1 0.6701525900517741
Validation mode: Epoch 10, loss 0.8121802078353034, f1 0.624272830764089
Train mode: Epoch 11, loss 0.6402884508882251, f1 0.7029031593315533
Validation mode: Epoch 11, loss 0.8023007379637824, f1 0.6334047515481582
Train mode: Epoch 12, loss 0.6298132851010277, f1 0.7062920753869607
Validation mode: Epoch 12, loss 0.7864915596114265, f1 0.6320541549953315
Train mode: Epoch 13, loss 0.6170251298518408, f1 0.712057997575123
Validation mode: Epoch 13, loss 0.8001833491855197, f1 0.6357066867741973
Train mode: Epoch 14, loss 0.6086485513619014, f1 0.7166244468667826
Validation mode: Epoch 14, loss 0.7823592358165317, f1 0.6524371866210583
Train mode: Epoch 15, loss 0.6043285273370289, f1 0.722046738479842
Validation mode: Epoch 15, loss 0.7883250845803155, f1 0.6242933772393043
Train mode: Epoch 16, loss 0.5906787372770763, f1 0.7237500053050487
Validation mode: Epoch 16, loss 0.7671508457925584, f1 0.6627549260160075
Train mode: Epoch 17, loss 0.580788539988654, f1 0.7470549035256585
Validation mode: Epoch 17, loss 0.766904804441664, f1 0.6685686631559603
Train mode: Epoch 18, loss 0.5713585033303216, f1 0.7605700621643111
Validation mode: Epoch 18, loss 0.7732608384556241, f1 0.6536850401828882
Train mode: Epoch 19, loss 0.5695483968371436, f1 0.752768998640704
Validation mode: Epoch 19, loss 0.7698828909132216, f1 0.6581653448858145
Train mode: Epoch 20, loss 0.5598089751743135, f1 0.7528112866006164
Validation mode: Epoch 20, loss 0.7698543402883742, f1 0.6744432233811288
