Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 0.9762849025428295, f1 0.3368454622955089
Validation mode: Epoch 1, loss 0.9365123425211225, f1 0.378711426904198
Train mode: Epoch 2, loss 0.898632038384676, f1 0.37510380407272187
Validation mode: Epoch 2, loss 0.9194868206977844, f1 0.3992021857923498
Train mode: Epoch 3, loss 0.8528435714542866, f1 0.4565110708969737
Validation mode: Epoch 3, loss 0.9046742490359715, f1 0.4264961043203721
Train mode: Epoch 4, loss 0.8292143121361732, f1 0.4957986953752947
Validation mode: Epoch 4, loss 0.8988337601934161, f1 0.46332812629120523
Train mode: Epoch 5, loss 0.8087849505245686, f1 0.5141037591396697
Validation mode: Epoch 5, loss 0.8816883904593331, f1 0.4790689959702168
Train mode: Epoch 6, loss 0.7884157784283161, f1 0.5352891026758476
Validation mode: Epoch 6, loss 0.8802633285522461, f1 0.4738366791323297
Train mode: Epoch 7, loss 0.7718081697821617, f1 0.5481595739070823
Validation mode: Epoch 7, loss 0.8858561090060643, f1 0.48097369584438554
Train mode: Epoch 8, loss 0.7565192095935345, f1 0.5554569887630425
Validation mode: Epoch 8, loss 0.8643988966941833, f1 0.494439798587264
Train mode: Epoch 9, loss 0.7445552758872509, f1 0.5748677379929105
Validation mode: Epoch 9, loss 0.8586482150214059, f1 0.49220009140987714
Train mode: Epoch 10, loss 0.7348240613937378, f1 0.5891292156666553
Validation mode: Epoch 10, loss 0.8619069031306675, f1 0.49007330215383904
Train mode: Epoch 11, loss 0.7184843681752682, f1 0.599447307694031
Validation mode: Epoch 11, loss 0.8556952561650958, f1 0.498512171400274
Train mode: Epoch 12, loss 0.7123856022953987, f1 0.5975138429407313
Validation mode: Epoch 12, loss 0.8533674223082406, f1 0.5163311863836292
Train mode: Epoch 13, loss 0.7047643847763538, f1 0.5933269924885377
Validation mode: Epoch 13, loss 0.8561587503978184, f1 0.5209339288588444
Train mode: Epoch 14, loss 0.6968622952699661, f1 0.6015423809143953
Validation mode: Epoch 14, loss 0.8499224185943604, f1 0.4908634095292459
Train mode: Epoch 15, loss 0.6894127316772938, f1 0.6022988815765814
Validation mode: Epoch 15, loss 0.8459193961960929, f1 0.506341404057586
Train mode: Epoch 16, loss 0.6800916977226734, f1 0.6119485043956343
Validation mode: Epoch 16, loss 0.8451260668890817, f1 0.5172285552591155
Train mode: Epoch 17, loss 0.681349378079176, f1 0.6129163120636689
Validation mode: Epoch 17, loss 0.8503418905394418, f1 0.5013016411997736
Train mode: Epoch 18, loss 0.6701836101710796, f1 0.6169652563257183
Validation mode: Epoch 18, loss 0.845010152884892, f1 0.5067747470252654
Train mode: Epoch 19, loss 0.6633609049022198, f1 0.6278646218262228
Validation mode: Epoch 19, loss 0.8367069704192025, f1 0.5272620449005827
Train mode: Epoch 20, loss 0.6584591381251812, f1 0.628321325508641
Validation mode: Epoch 20, loss 0.8428354689053127, f1 0.5290354337221773
