Dataset: Fi_ATSA 
Encoder_name: ProsusAI-finbert 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 0.9734898067656017, f1 0.3171579576948598
Validation mode: Epoch 1, loss 0.9709576434559293, f1 0.2878623367222716
Train mode: Epoch 2, loss 0.8938756301289513, f1 0.41487337827503384
Validation mode: Epoch 2, loss 0.919969293806288, f1 0.376796830786644
Train mode: Epoch 3, loss 0.8489850504057748, f1 0.4629303994069854
Validation mode: Epoch 3, loss 0.884462813536326, f1 0.4370264273878732
Train mode: Epoch 4, loss 0.8113244885490054, f1 0.5082200902185979
Validation mode: Epoch 4, loss 0.8572772675090365, f1 0.45508771929824565
Train mode: Epoch 5, loss 0.7878788170360383, f1 0.5480157684426781
Validation mode: Epoch 5, loss 0.8344520661565993, f1 0.4911554912297133
Train mode: Epoch 6, loss 0.7610755108651661, f1 0.5826610620812789
Validation mode: Epoch 6, loss 0.8208872477213541, f1 0.5558733790999237
Train mode: Epoch 7, loss 0.7445026664506822, f1 0.5966810135410954
Validation mode: Epoch 7, loss 0.7957218488057455, f1 0.5886815371566918
Train mode: Epoch 8, loss 0.7290458792731875, f1 0.6262470738994356
Validation mode: Epoch 8, loss 0.7857037782669067, f1 0.5623230875404788
Train mode: Epoch 9, loss 0.7053833504517873, f1 0.6475511729284763
Validation mode: Epoch 9, loss 0.778971619076199, f1 0.5937110700704081
Train mode: Epoch 10, loss 0.6950341306981587, f1 0.6434471264895051
Validation mode: Epoch 10, loss 0.7629746860928006, f1 0.5995952770442833
Train mode: Epoch 11, loss 0.6898229675633567, f1 0.6585271950647366
Validation mode: Epoch 11, loss 0.7554657326804267, f1 0.6289508799390685
Train mode: Epoch 12, loss 0.6706468988032568, f1 0.6801857296551024
Validation mode: Epoch 12, loss 0.7519500851631165, f1 0.611353247829349
Train mode: Epoch 13, loss 0.6634573908079238, f1 0.7028051739454954
Validation mode: Epoch 13, loss 0.7356707652409872, f1 0.650397914767659
Train mode: Epoch 14, loss 0.654789761418388, f1 0.6878223460192775
Validation mode: Epoch 14, loss 0.7333801719877455, f1 0.6700852534129532
Train mode: Epoch 15, loss 0.6495173942475092, f1 0.6898558556504591
Validation mode: Epoch 15, loss 0.7248141368230184, f1 0.6499679536481567
Train mode: Epoch 16, loss 0.6353930887721834, f1 0.7062764769196401
Validation mode: Epoch 16, loss 0.720031201839447, f1 0.6735381341441949
Train mode: Epoch 17, loss 0.6309499740600586, f1 0.7208697865762376
Validation mode: Epoch 17, loss 0.7221691211064657, f1 0.6746954532774466
Train mode: Epoch 18, loss 0.6278311439922878, f1 0.7190375832301568
Validation mode: Epoch 18, loss 0.7082134352789985, f1 0.6862746612312894
Train mode: Epoch 19, loss 0.6154567428997585, f1 0.7367530200594706
Validation mode: Epoch 19, loss 0.7084592249658372, f1 0.685776625908205
Train mode: Epoch 20, loss 0.6086994665009635, f1 0.7259934487149927
Validation mode: Epoch 20, loss 0.7040666275554233, f1 0.6885150126133359
