Dataset: Fi_ATSA 
Encoder_name: distilroberta-base 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.055469694591704, f1 0.2653833510636921
Validation mode: Epoch 1, loss 1.0839350091086493, f1 0.2764097408242975
Train mode: Epoch 2, loss 1.06217626730601, f1 0.25390594967434404
Validation mode: Epoch 2, loss 1.104768435160319, f1 0.13688710025806308
Train mode: Epoch 3, loss 1.065867957614717, f1 0.2608129315118944
Validation mode: Epoch 3, loss 1.0936631361643474, f1 0.18897101630073188
Train mode: Epoch 4, loss 1.058132217043922, f1 0.24163362977249184
Validation mode: Epoch 4, loss 1.0844166146384344, f1 0.24191209116471804
Train mode: Epoch 5, loss 1.0498359203338623, f1 0.23295640267805917
Validation mode: Epoch 5, loss 1.1021862030029297, f1 0.1638471673254282
Train mode: Epoch 6, loss 1.0470696403866722, f1 0.23917574290708618
Validation mode: Epoch 6, loss 1.0783686637878418, f1 0.30968371313357057
Train mode: Epoch 7, loss 1.0458539156686693, f1 0.22497345852636222
Validation mode: Epoch 7, loss 1.0997777779897053, f1 0.2096547343586952
Train mode: Epoch 8, loss 1.047988562356858, f1 0.243894256575416
Validation mode: Epoch 8, loss 1.0961391131083171, f1 0.1987196516285635
Train mode: Epoch 9, loss 1.0491080965314592, f1 0.23983799346118187
Validation mode: Epoch 9, loss 1.0762670437494914, f1 0.3484690204291086
Train mode: Epoch 10, loss 1.0491197506586711, f1 0.226457592198793
Validation mode: Epoch 10, loss 1.092899309264289, f1 0.20604425423702533
Train mode: Epoch 11, loss 1.0439252314113436, f1 0.23661951156859506
Validation mode: Epoch 11, loss 1.084502445326911, f1 0.3241706289061285
Train mode: Epoch 12, loss 1.0378951231638591, f1 0.2335595376441275
Validation mode: Epoch 12, loss 1.0861685143576727, f1 0.32350622820391806
Train mode: Epoch 13, loss 1.0350666642189026, f1 0.237951771637312
Validation mode: Epoch 13, loss 1.0852140188217163, f1 0.3183352164028493
Train mode: Epoch 14, loss 1.0383908918925695, f1 0.24027893780906542
Validation mode: Epoch 14, loss 1.0491459767023723, f1 0.22153529108706851
Train mode: Epoch 15, loss 1.0360597059840249, f1 0.22339258283958743
Validation mode: Epoch 15, loss 1.0700287818908691, f1 0.33185051286758654
Train mode: Epoch 16, loss 1.0380659671056838, f1 0.24132877534674713
Validation mode: Epoch 16, loss 1.0752140018675063, f1 0.37511405053773234
Train mode: Epoch 17, loss 1.031485296431042, f1 0.23837249951215403
Validation mode: Epoch 17, loss 1.073135256767273, f1 0.4213611370474115
Train mode: Epoch 18, loss 1.0322632761228652, f1 0.2450237461905418
Validation mode: Epoch 18, loss 1.0639036231570773, f1 0.36604429413560674
Train mode: Epoch 19, loss 1.0287609355790275, f1 0.23992074931337837
Validation mode: Epoch 19, loss 1.0511900451448228, f1 0.3261889518234696
Train mode: Epoch 20, loss 1.0279560145877658, f1 0.22856751715522702
Validation mode: Epoch 20, loss 1.058237459924486, f1 0.39387289234760053
