Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 0.8181093595921993, f1 0.5136257468089299
Validation mode: Epoch 1, loss 0.7749463660376412, f1 0.5221286932106805
Train mode: Epoch 2, loss 0.7380093112587929, f1 0.5612512996376077
Validation mode: Epoch 2, loss 0.7607356054442269, f1 0.5678963073824635
Train mode: Epoch 3, loss 0.710605513304472, f1 0.5983437983437984
Validation mode: Epoch 3, loss 0.7413804105349949, f1 0.575438596491228
Train mode: Epoch 4, loss 0.7021417692303658, f1 0.6049539797807314
Validation mode: Epoch 4, loss 0.7378353306225368, f1 0.5787372169088726
Train mode: Epoch 5, loss 0.6860524136573076, f1 0.6147269606415715
Validation mode: Epoch 5, loss 0.7264441932950702, f1 0.597081117961775
Train mode: Epoch 6, loss 0.6763575300574303, f1 0.6326243620488224
Validation mode: Epoch 6, loss 0.7206730416842869, f1 0.5969338253369667
Train mode: Epoch 7, loss 0.6694144830107689, f1 0.6320958821522379
Validation mode: Epoch 7, loss 0.7153762323515755, f1 0.6010715880089319
Train mode: Epoch 8, loss 0.6606041137129068, f1 0.6411961752515821
Validation mode: Epoch 8, loss 0.7188955545425415, f1 0.6009732360097324
Train mode: Epoch 9, loss 0.6526858657598495, f1 0.6542387535899258
Validation mode: Epoch 9, loss 0.7143043960843768, f1 0.6027248297047093
Train mode: Epoch 10, loss 0.6472708079963923, f1 0.6549003218953516
Validation mode: Epoch 10, loss 0.7158300025122506, f1 0.6288339706394214
Train mode: Epoch 11, loss 0.6436202302575111, f1 0.6467572841413597
Validation mode: Epoch 11, loss 0.7207504936626979, f1 0.606772473245261
Train mode: Epoch 12, loss 0.6346856970340014, f1 0.6468770168043797
Validation mode: Epoch 12, loss 0.7171115960393634, f1 0.604816891838453
Train mode: Epoch 13, loss 0.6315944194793701, f1 0.6499543714958734
Validation mode: Epoch 13, loss 0.7073606422969273, f1 0.6231297473944534
Train mode: Epoch 14, loss 0.6264877058565617, f1 0.6677758102518571
Validation mode: Epoch 14, loss 0.7063555291720799, f1 0.6192320385758721
Train mode: Epoch 15, loss 0.6200837008655071, f1 0.6608055990744682
Validation mode: Epoch 15, loss 0.7019643102373395, f1 0.6400133375743131
Train mode: Epoch 16, loss 0.6171737797558308, f1 0.6681045180003716
Validation mode: Epoch 16, loss 0.6977909803390503, f1 0.6275196931878287
Train mode: Epoch 17, loss 0.6113507226109505, f1 0.6635640161545311
Validation mode: Epoch 17, loss 0.7049343926565987, f1 0.6119358996353335
Train mode: Epoch 18, loss 0.6022935509681702, f1 0.6927793137052185
Validation mode: Epoch 18, loss 0.7019708497183663, f1 0.6214874981464534
Train mode: Epoch 19, loss 0.6052368097007275, f1 0.676746594605755
Validation mode: Epoch 19, loss 0.7020988379205976, f1 0.6144084671920446
Train mode: Epoch 20, loss 0.6033880580216646, f1 0.6749489583041589
Validation mode: Epoch 20, loss 0.6928259645189557, f1 0.6259795718160309
