Dataset: Fi_ATSA 
Encoder_name: google-mobilebert-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 2.6681991929099675, f1 0.3553439703920893
Validation mode: Epoch 1, loss 3238.1648981836106, f1 0.15990573230747904
Train mode: Epoch 2, loss 2.570914169152578, f1 0.4057324583466835
Validation mode: Epoch 2, loss 3.8157608244154186, f1 0.34242325180540284
Train mode: Epoch 3, loss 3.0297203007198514, f1 0.38571485767011854
Validation mode: Epoch 3, loss 2.5975667238235474, f1 0.37389397788810413
Train mode: Epoch 4, loss 2.493113409905207, f1 0.413369109647621
Validation mode: Epoch 4, loss 2.085471842024061, f1 0.44425715203038413
Train mode: Epoch 5, loss 2.0921288444882347, f1 0.43720037839237386
Validation mode: Epoch 5, loss 2.0717977550294666, f1 0.40770312911388035
Train mode: Epoch 6, loss 1.7080478384381248, f1 0.4852244502796325
Validation mode: Epoch 6, loss 3.2856748369004993, f1 0.34021644211425234
Train mode: Epoch 7, loss 1.5892312086763836, f1 0.5172315888948996
Validation mode: Epoch 7, loss 1.750645187166002, f1 0.4495099146302904
Train mode: Epoch 8, loss 1.4290836155414581, f1 0.5224804226595885
Validation mode: Epoch 8, loss 1.635240700509813, f1 0.42408561448860577
Train mode: Epoch 9, loss 1.2679587999979656, f1 0.5743607678640799
Validation mode: Epoch 9, loss 1.681744310590956, f1 0.4469147935832481
Train mode: Epoch 10, loss 1.2719977299372356, f1 0.5584102429371921
Validation mode: Epoch 10, loss 1.7026847733391657, f1 0.41545964474170227
Train mode: Epoch 11, loss 1.093401502995264, f1 0.5901492524885489
Validation mode: Epoch 11, loss 1.727503365940518, f1 0.4213069745940305
Train mode: Epoch 12, loss 1.1282007013048445, f1 0.5780603263765264
Validation mode: Epoch 12, loss 1.8500633902019925, f1 0.42847464188927603
Train mode: Epoch 13, loss 1.0744058064052038, f1 0.6040027791692385
Validation mode: Epoch 13, loss 1.6576266288757324, f1 0.44942564942564944
Train mode: Epoch 14, loss 1.0357631785529, f1 0.6188277304580488
Validation mode: Epoch 14, loss 1.3874384297264948, f1 0.45710737892320513
Train mode: Epoch 15, loss 0.9393337269624075, f1 0.6336705238268553
Validation mode: Epoch 15, loss 1.660166621208191, f1 0.4640257350755585
Train mode: Epoch 16, loss 0.9409659334591457, f1 0.6240708678219448
Validation mode: Epoch 16, loss 1.7898168431388006, f1 0.4297168225147981
Train mode: Epoch 17, loss 1.0874571686699277, f1 0.59303811628735
Validation mode: Epoch 17, loss 1.4312839640511408, f1 0.46895366164563096
Train mode: Epoch 18, loss 0.8319902888366154, f1 0.6311963603639864
Validation mode: Epoch 18, loss 1.4648594326443143, f1 0.4627069056564835
Train mode: Epoch 19, loss 0.7575406233469645, f1 0.6675964961295909
Validation mode: Epoch 19, loss 1.4181601868735418, f1 0.46259698583668524
Train mode: Epoch 20, loss 0.8932065552189237, f1 0.6349959208687945
Validation mode: Epoch 20, loss 1.2851232025358412, f1 0.5189567737261531
