Dataset: Fi_ATSA 
Encoder_name: google-mobilebert-uncased 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 478207314791895.44, f1 0.3208669266914721
Validation mode: Epoch 1, loss 762771718624597.4, f1 0.21316614420062696
Train mode: Epoch 2, loss 510989135486585.9, f1 0.3268819359213467
Validation mode: Epoch 2, loss 698773439949482.6, f1 0.21316614420062696
Train mode: Epoch 3, loss 510083979917019.44, f1 0.3268819359213467
Validation mode: Epoch 3, loss 657441743059171.5, f1 0.21316614420062696
Train mode: Epoch 4, loss 453969300260376.4, f1 0.34707515942598977
Validation mode: Epoch 4, loss 390055796990862.25, f1 0.21316614420062696
Train mode: Epoch 5, loss 462421467544819.8, f1 0.3340479692456549
Validation mode: Epoch 5, loss 237309212841301.34, f1 0.21316614420062696
Train mode: Epoch 6, loss 442937886076342.9, f1 0.35005271911223107
Validation mode: Epoch 6, loss 285399025858787.56, f1 0.21934611986069963
Train mode: Epoch 7, loss 448297569054134.9, f1 0.3407458109103508
Validation mode: Epoch 7, loss 770829830382478.2, f1 0.21316614420062696
Train mode: Epoch 8, loss 504488485978112.0, f1 0.3282244051693887
Validation mode: Epoch 8, loss 735239542873201.8, f1 0.21316614420062696
Train mode: Epoch 9, loss 487461564286488.4, f1 0.3293367646565321
Validation mode: Epoch 9, loss 377982437002808.9, f1 0.13577981651376145
Train mode: Epoch 10, loss 501096948595175.6, f1 0.3231154945775683
Validation mode: Epoch 10, loss 342412244870030.25, f1 0.13577981651376145
Train mode: Epoch 11, loss 497776338890166.9, f1 0.3231154945775683
Validation mode: Epoch 11, loss 357657279754695.1, f1 0.13577981651376145
Train mode: Epoch 12, loss 498011767969889.5, f1 0.3231154945775683
Validation mode: Epoch 12, loss 306211276019029.3, f1 0.13577981651376145
Train mode: Epoch 13, loss 493743863921127.6, f1 0.32123217134399384
Validation mode: Epoch 13, loss 259013872946744.88, f1 0.13577981651376145
Train mode: Epoch 14, loss 498713469436684.2, f1 0.3231154945775683
Validation mode: Epoch 14, loss 221201458091349.34, f1 0.1392814442850311
Train mode: Epoch 15, loss 496376489131251.8, f1 0.3231154945775683
Validation mode: Epoch 15, loss 181311787149994.66, f1 0.17769847665093433
Train mode: Epoch 16, loss 491594942226041.9, f1 0.3237631969416587
Validation mode: Epoch 16, loss 182970218679864.88, f1 0.14926574479420007
Train mode: Epoch 17, loss 497555386950022.1, f1 0.3231306173131013
Validation mode: Epoch 17, loss 156136219315768.88, f1 0.19357965194109772
Train mode: Epoch 18, loss 489382247536737.5, f1 0.3238924679991457
Validation mode: Epoch 18, loss 181149140429482.66, f1 0.26339442246815903
Train mode: Epoch 19, loss 456062063021104.75, f1 0.32492565522485484
Validation mode: Epoch 19, loss 1080010828356721.8, f1 0.21316614420062696
Train mode: Epoch 20, loss 449892246630595.06, f1 0.33910262543095554
Validation mode: Epoch 20, loss 102444795865770.67, f1 0.15547946716068986
