Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.0164380706846714, f1 0.2890026601106545
Validation mode: Epoch 1, loss 1.0088932769639152, f1 0.25031174661235345
Train mode: Epoch 2, loss 0.9858762882649899, f1 0.27317963779383125
Validation mode: Epoch 2, loss 1.0011494159698486, f1 0.2968932038834951
Train mode: Epoch 3, loss 0.9719229005277157, f1 0.28868661425336484
Validation mode: Epoch 3, loss 0.9952908498900277, f1 0.2745098039215686
Train mode: Epoch 4, loss 0.9612034298479557, f1 0.287280869144849
Validation mode: Epoch 4, loss 0.9903367587498256, f1 0.3079135994971655
Train mode: Epoch 5, loss 0.9504134021699429, f1 0.32483732566688245
Validation mode: Epoch 5, loss 0.9767688512802124, f1 0.32044817927170866
Train mode: Epoch 6, loss 0.9361083284020424, f1 0.32498680631672955
Validation mode: Epoch 6, loss 0.9725641778537205, f1 0.3255831228643589
Train mode: Epoch 7, loss 0.9265849404036999, f1 0.33456741737194823
Validation mode: Epoch 7, loss 0.9733642339706421, f1 0.34893901420217216
Train mode: Epoch 8, loss 0.9184357896447182, f1 0.3579037695600488
Validation mode: Epoch 8, loss 0.9644991414887565, f1 0.37502258355916895
Train mode: Epoch 9, loss 0.9119591191411018, f1 0.35881377192135516
Validation mode: Epoch 9, loss 0.9535450083868844, f1 0.3627905571221584
Train mode: Epoch 10, loss 0.9002663902938366, f1 0.3640343067426401
Validation mode: Epoch 10, loss 0.9470019255365644, f1 0.3642453017482857
Train mode: Epoch 11, loss 0.8941242843866348, f1 0.38012487073153595
Validation mode: Epoch 11, loss 0.9474501865250724, f1 0.34858532574218765
Train mode: Epoch 12, loss 0.8916557021439075, f1 0.3696820346553382
Validation mode: Epoch 12, loss 0.9341836316244942, f1 0.3818073404572487
Train mode: Epoch 13, loss 0.8749950155615807, f1 0.4099749285455334
Validation mode: Epoch 13, loss 0.9385290827069964, f1 0.375953781721553
Train mode: Epoch 14, loss 0.8697492517530918, f1 0.42457966839457306
Validation mode: Epoch 14, loss 0.9257212196077619, f1 0.4199015424005215
Train mode: Epoch 15, loss 0.8672449551522732, f1 0.4303756080929164
Validation mode: Epoch 15, loss 0.9328031880514962, f1 0.40517543307225806
Train mode: Epoch 16, loss 0.8616886176168919, f1 0.43230173936889144
Validation mode: Epoch 16, loss 0.9305986421448844, f1 0.4001007565389048
Train mode: Epoch 17, loss 0.8604654148221016, f1 0.4529193238627201
Validation mode: Epoch 17, loss 0.9259705798966544, f1 0.4201492951492951
Train mode: Epoch 18, loss 0.8531647250056267, f1 0.44435992849900696
Validation mode: Epoch 18, loss 0.9236438614981515, f1 0.41734094952179596
Train mode: Epoch 19, loss 0.8403537459671497, f1 0.4573480426332745
Validation mode: Epoch 19, loss 0.9157917925289699, f1 0.4178390023745499
Train mode: Epoch 20, loss 0.8378891125321388, f1 0.46178301923760096
Validation mode: Epoch 20, loss 0.9159261754580906, f1 0.4196104116633918
