Dataset: FiQA 
Encoder_name: distilbert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0473958849906921, f1 0.2519751356552142
Validation mode: Epoch 1, loss 0.9830017515591213, f1 0.2552291078898726
Train mode: Epoch 2, loss 1.0015943087637424, f1 0.23523903456563391
Validation mode: Epoch 2, loss 0.9729917390005929, f1 0.2546818261103975
Train mode: Epoch 3, loss 0.9904218390583992, f1 0.23323929903363783
Validation mode: Epoch 3, loss 0.9682216984885079, f1 0.24600246002460024
Train mode: Epoch 4, loss 0.9831228666007519, f1 0.23507198704255985
Validation mode: Epoch 4, loss 0.9687799641064235, f1 0.2543370210036877
Train mode: Epoch 5, loss 0.9764585122466087, f1 0.2447061429081524
Validation mode: Epoch 5, loss 0.967769980430603, f1 0.25344496773068204
Train mode: Epoch 6, loss 0.9663272313773632, f1 0.24182793139022093
Validation mode: Epoch 6, loss 0.9588011843817574, f1 0.2614857809716848
Train mode: Epoch 7, loss 0.9598352573812008, f1 0.2528697291936295
Validation mode: Epoch 7, loss 0.9554170029503959, f1 0.2708100558659218
Train mode: Epoch 8, loss 0.9534755572676659, f1 0.26065217391304346
Validation mode: Epoch 8, loss 0.9526151844433376, f1 0.27002487562189054
Train mode: Epoch 9, loss 0.945326179265976, f1 0.2665968335024605
Validation mode: Epoch 9, loss 0.9537831374577114, f1 0.28014470179240597
Train mode: Epoch 10, loss 0.9358184672892094, f1 0.2882608840556696
Validation mode: Epoch 10, loss 0.9504465886524746, f1 0.2697162336465819
Train mode: Epoch 11, loss 0.9346870183944702, f1 0.28553106836803926
Validation mode: Epoch 11, loss 0.9466826660292489, f1 0.31917563945300076
Train mode: Epoch 12, loss 0.928251463919878, f1 0.3022670814823451
Validation mode: Epoch 12, loss 0.9429748994963509, f1 0.2882668185571479
Train mode: Epoch 13, loss 0.9265714511275291, f1 0.31564643457253033
Validation mode: Epoch 13, loss 0.941976649420602, f1 0.2861512520606563
Train mode: Epoch 14, loss 0.9193324446678162, f1 0.30215448329901995
Validation mode: Epoch 14, loss 0.9404141817774091, f1 0.3042901371074746
Train mode: Epoch 15, loss 0.9129475615918636, f1 0.3412200435729848
Validation mode: Epoch 15, loss 0.9383950233459473, f1 0.31750713239262857
Train mode: Epoch 16, loss 0.912096057087183, f1 0.3518037187946823
Validation mode: Epoch 16, loss 0.9412008098193577, f1 0.31764908092853084
Train mode: Epoch 17, loss 0.9054477736353874, f1 0.35517197561400865
Validation mode: Epoch 17, loss 0.9412733486720494, f1 0.33635299479975966
Train mode: Epoch 18, loss 0.9015016742050648, f1 0.36100852073331646
Validation mode: Epoch 18, loss 0.9380898305347988, f1 0.34824243668519306
Train mode: Epoch 19, loss 0.8988660834729671, f1 0.3583222333222333
Validation mode: Epoch 19, loss 0.9343457903180804, f1 0.3182914978494754
Train mode: Epoch 20, loss 0.8907799869775772, f1 0.3981933592855044
Validation mode: Epoch 20, loss 0.9340280038969857, f1 0.318122134474979
