Dataset: FiQA 
Encoder_name: ProsusAI-finbert 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 0.9621485583484173, f1 0.3046025143279719
Validation mode: Epoch 1, loss 0.9683037229946682, f1 0.29216754338868217
Train mode: Epoch 2, loss 0.8872663266956806, f1 0.3540932419027904
Validation mode: Epoch 2, loss 0.9269992794309344, f1 0.36595221931270805
Train mode: Epoch 3, loss 0.8474290631711483, f1 0.43234069089444943
Validation mode: Epoch 3, loss 0.9002718159130642, f1 0.4182697395251836
Train mode: Epoch 4, loss 0.8162304237484932, f1 0.4880332206415785
Validation mode: Epoch 4, loss 0.8835671458925519, f1 0.4741423573591533
Train mode: Epoch 5, loss 0.7909550853073597, f1 0.5011091567977796
Validation mode: Epoch 5, loss 0.8736266664096287, f1 0.47136093529825435
Train mode: Epoch 6, loss 0.7734391987323761, f1 0.5264257514192674
Validation mode: Epoch 6, loss 0.8632855245045253, f1 0.47528027528027533
Train mode: Epoch 7, loss 0.7599869854748249, f1 0.5398591954952195
Validation mode: Epoch 7, loss 0.8546012129102435, f1 0.4678998688954441
Train mode: Epoch 8, loss 0.7485749535262585, f1 0.5455783809838161
Validation mode: Epoch 8, loss 0.8488044142723083, f1 0.47001719915452317
Train mode: Epoch 9, loss 0.7375434227287769, f1 0.5668330654281949
Validation mode: Epoch 9, loss 0.8405556082725525, f1 0.5117841359399656
Train mode: Epoch 10, loss 0.720059759914875, f1 0.5685600522599309
Validation mode: Epoch 10, loss 0.8402443102427891, f1 0.49229490022172956
Train mode: Epoch 11, loss 0.7132649458944798, f1 0.58967401771874
Validation mode: Epoch 11, loss 0.8278376885822841, f1 0.5018796992481204
Train mode: Epoch 12, loss 0.7059984691441059, f1 0.5873340882415293
Validation mode: Epoch 12, loss 0.8206357785633632, f1 0.5155830422280839
Train mode: Epoch 13, loss 0.6957173012197018, f1 0.5940362105899554
Validation mode: Epoch 13, loss 0.8197782465389797, f1 0.5132716468676257
Train mode: Epoch 14, loss 0.6902001537382603, f1 0.6136325015503517
Validation mode: Epoch 14, loss 0.8209659372057233, f1 0.5334731847816983
Train mode: Epoch 15, loss 0.6853649020195007, f1 0.6056856324062801
Validation mode: Epoch 15, loss 0.8189963613237653, f1 0.5229139978134018
Train mode: Epoch 16, loss 0.6782304458320141, f1 0.6009804226495948
Validation mode: Epoch 16, loss 0.8232985138893127, f1 0.5194703492870626
Train mode: Epoch 17, loss 0.6656913161277771, f1 0.6344494814644068
Validation mode: Epoch 17, loss 0.8148553967475891, f1 0.528650984459521
Train mode: Epoch 18, loss 0.6608836986124516, f1 0.6364467293598594
Validation mode: Epoch 18, loss 0.8132496731621879, f1 0.5361893508350565
Train mode: Epoch 19, loss 0.6525023803114891, f1 0.6440937571940336
Validation mode: Epoch 19, loss 0.8176684294428144, f1 0.5257272921166901
Train mode: Epoch 20, loss 0.6488673463463783, f1 0.6335715014824849
Validation mode: Epoch 20, loss 0.8116765788623265, f1 0.544468579884784
