Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.0545606925373985, f1 0.2406877763477391
Validation mode: Epoch 1, loss 1.037291685740153, f1 0.4692614347598125
Train mode: Epoch 2, loss 0.9789470888319469, f1 0.3060799839196648
Validation mode: Epoch 2, loss 0.9852948718600802, f1 0.5531425187204387
Train mode: Epoch 3, loss 0.9367690483729044, f1 0.3923297811432565
Validation mode: Epoch 3, loss 0.9504817061954074, f1 0.5457053974535556
Train mode: Epoch 4, loss 0.9072847366333008, f1 0.42720826857978333
Validation mode: Epoch 4, loss 0.9239115715026855, f1 0.5819279685816116
Train mode: Epoch 5, loss 0.8732477738743737, f1 0.45572902516900066
Validation mode: Epoch 5, loss 0.916842864619361, f1 0.585183017549029
Train mode: Epoch 6, loss 0.8569900478635516, f1 0.4858637169957924
Validation mode: Epoch 6, loss 0.8909790184762743, f1 0.58872616195838
Train mode: Epoch 7, loss 0.8287311111177716, f1 0.51578210653133
Validation mode: Epoch 7, loss 0.8802404469913907, f1 0.6145302790552011
Train mode: Epoch 8, loss 0.8136061004229954, f1 0.5439817128681453
Validation mode: Epoch 8, loss 0.8588879770702786, f1 0.6228493955735664
Train mode: Epoch 9, loss 0.8022615966342744, f1 0.5447394600528284
Validation mode: Epoch 9, loss 0.8600001997417874, f1 0.6391429573406172
Train mode: Epoch 10, loss 0.7861190636952718, f1 0.571043860698574
Validation mode: Epoch 10, loss 0.8320727215872871, f1 0.6279942867296032
Train mode: Epoch 11, loss 0.778133994057065, f1 0.5740465576760626
Validation mode: Epoch 11, loss 0.8318622046046786, f1 0.636240600440002
Train mode: Epoch 12, loss 0.7616860128584362, f1 0.5840014244152867
Validation mode: Epoch 12, loss 0.8325669831699796, f1 0.6487056162614921
Train mode: Epoch 13, loss 0.7598435538155692, f1 0.6098980197128346
Validation mode: Epoch 13, loss 0.8224986063109504, f1 0.6198937022408905
Train mode: Epoch 14, loss 0.7458238232703436, f1 0.616452277774923
Validation mode: Epoch 14, loss 0.8129766252305772, f1 0.6332972582972581
Train mode: Epoch 15, loss 0.7326448304312569, f1 0.631467359306658
Validation mode: Epoch 15, loss 0.8116279045740763, f1 0.6497730165061637
Train mode: Epoch 16, loss 0.7270363540876479, f1 0.6446506648091598
Validation mode: Epoch 16, loss 0.8026826050546434, f1 0.6618456072185809
Train mode: Epoch 17, loss 0.7187343608765375, f1 0.6548439865092225
Validation mode: Epoch 17, loss 0.7923605640729269, f1 0.6641319017099294
Train mode: Epoch 18, loss 0.7180382680325281, f1 0.6601162181487038
Validation mode: Epoch 18, loss 0.788289851612515, f1 0.6871308583376955
Train mode: Epoch 19, loss 0.7120264115787688, f1 0.6539830426955794
Validation mode: Epoch 19, loss 0.7749913665983412, f1 0.6778816971138806
Train mode: Epoch 20, loss 0.7029640546866825, f1 0.6728474757880054
Validation mode: Epoch 20, loss 0.7685591578483582, f1 0.667836422787623
