Dataset: Fi_ATSA 
Encoder_name: ProsusAI-finbert 
Feature_type: cls_last
Batch_size: 50
Train mode: Epoch 1, loss 0.7024865973563421, f1 0.6574741724646848
Validation mode: Epoch 1, loss 0.6063653296894498, f1 0.7419319561023597
Train mode: Epoch 2, loss 0.5835976430347988, f1 0.7136585089851392
Validation mode: Epoch 2, loss 0.5702721410327487, f1 0.7538047138047137
Train mode: Epoch 3, loss 0.537875561487107, f1 0.7412563101081479
Validation mode: Epoch 3, loss 0.55185909403695, f1 0.757838394721689
Train mode: Epoch 4, loss 0.5061394629024324, f1 0.7660291931794753
Validation mode: Epoch 4, loss 0.5367187791400485, f1 0.7623852161174094
Train mode: Epoch 5, loss 0.47862954366774785, f1 0.7929871663064799
Validation mode: Epoch 5, loss 0.5203317569361793, f1 0.7751761662652753
Train mode: Epoch 6, loss 0.45870539120265413, f1 0.8041611807024646
Validation mode: Epoch 6, loss 0.5096453660064273, f1 0.7807251647787252
Train mode: Epoch 7, loss 0.43914961956796195, f1 0.8106292390291365
Validation mode: Epoch 7, loss 0.5071103970209757, f1 0.7717704398232774
Train mode: Epoch 8, loss 0.4268402868793124, f1 0.8257945909668162
Validation mode: Epoch 8, loss 0.49596596757570904, f1 0.7890299379181464
Train mode: Epoch 9, loss 0.4101358765647525, f1 0.8386175059740442
Validation mode: Epoch 9, loss 0.4869505597485436, f1 0.794790681446421
Train mode: Epoch 10, loss 0.40062531686964487, f1 0.8386286902718506
Validation mode: Epoch 10, loss 0.48313913411564297, f1 0.7903028282693357
Train mode: Epoch 11, loss 0.3856175485111418, f1 0.8556920522903303
Validation mode: Epoch 11, loss 0.4791204200850593, f1 0.7868789554598004
Train mode: Epoch 12, loss 0.37280847203163875, f1 0.8512684616763383
Validation mode: Epoch 12, loss 0.4732562800248464, f1 0.7914907717385328
Train mode: Epoch 13, loss 0.3635954494987215, f1 0.8632143908795457
Validation mode: Epoch 13, loss 0.46198053161303204, f1 0.8130922452231367
Train mode: Epoch 14, loss 0.35375413866270156, f1 0.86239032547912
Validation mode: Epoch 14, loss 0.46245413025220233, f1 0.8135731756014776
Train mode: Epoch 15, loss 0.34743814241318477, f1 0.8717518773676769
Validation mode: Epoch 15, loss 0.4608677095837063, f1 0.807210837691846
Train mode: Epoch 16, loss 0.3384920259316762, f1 0.8708717568346863
Validation mode: Epoch 16, loss 0.45402373207939994, f1 0.8112474056729285
Train mode: Epoch 17, loss 0.33302604868298485, f1 0.872798193036202
Validation mode: Epoch 17, loss 0.45265107684665257, f1 0.8266809294206553
Train mode: Epoch 18, loss 0.3258730052482514, f1 0.8862143331137196
Validation mode: Epoch 18, loss 0.4570346176624298, f1 0.8124092387860977
Train mode: Epoch 19, loss 0.3178308442944572, f1 0.8827418309433964
Validation mode: Epoch 19, loss 0.44621942109531826, f1 0.8289973231149701
Train mode: Epoch 20, loss 0.31717090734413694, f1 0.8805712492153169
Validation mode: Epoch 20, loss 0.4452592796749539, f1 0.8211935611127877
