Dataset: FiQA 
Encoder_name: roberta-base 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0253731980919838, f1 0.2802589709239326
Validation mode: Epoch 1, loss 1.0128493394170488, f1 0.22948717948717953
Train mode: Epoch 2, loss 1.004015926271677, f1 0.24278016679212097
Validation mode: Epoch 2, loss 1.0097065823418754, f1 0.23555872099561423
Train mode: Epoch 3, loss 0.9954495951533318, f1 0.24463184203627875
Validation mode: Epoch 3, loss 1.007517695426941, f1 0.23608783955318613
Train mode: Epoch 4, loss 0.9936106689274311, f1 0.237012987012987
Validation mode: Epoch 4, loss 1.0146866611071996, f1 0.24008859357696566
Train mode: Epoch 5, loss 0.9959302395582199, f1 0.23716909778498108
Validation mode: Epoch 5, loss 1.009353825024196, f1 0.2298850574712644
Train mode: Epoch 6, loss 0.9909483343362808, f1 0.2441036860999516
Validation mode: Epoch 6, loss 1.0042715328080314, f1 0.23032629558541265
Train mode: Epoch 7, loss 0.9809683859348297, f1 0.24716139497161393
Validation mode: Epoch 7, loss 1.0016310981341772, f1 0.2298850574712644
Train mode: Epoch 8, loss 0.9799341075122356, f1 0.23770934629929766
Validation mode: Epoch 8, loss 1.0088079827172416, f1 0.22948717948717953
Train mode: Epoch 9, loss 0.9775659814476967, f1 0.24835336409113473
Validation mode: Epoch 9, loss 0.9974604504449027, f1 0.2298850574712644
Train mode: Epoch 10, loss 0.9675564393401146, f1 0.24192765908594327
Validation mode: Epoch 10, loss 1.0021088889666967, f1 0.24074296225207933
Train mode: Epoch 11, loss 0.9674538746476173, f1 0.2421464987254461
Validation mode: Epoch 11, loss 1.0052965198244368, f1 0.2357528957528958
Train mode: Epoch 12, loss 0.9677635915577412, f1 0.24539750127726082
Validation mode: Epoch 12, loss 1.002798514706748, f1 0.25128205128205133
Train mode: Epoch 13, loss 0.9635082222521305, f1 0.24263038548752835
Validation mode: Epoch 13, loss 1.0046882714544023, f1 0.22864482980089917
Train mode: Epoch 14, loss 0.9616897255182266, f1 0.25122384328866115
Validation mode: Epoch 14, loss 0.9970807262829372, f1 0.2298850574712644
Train mode: Epoch 15, loss 0.957008920609951, f1 0.25818883473525206
Validation mode: Epoch 15, loss 0.9944244197436741, f1 0.25141589303439016
Train mode: Epoch 16, loss 0.9523367509245872, f1 0.2542336144174861
Validation mode: Epoch 16, loss 0.9909392765590123, f1 0.24102564102564106
Train mode: Epoch 17, loss 0.9436450079083443, f1 0.2498239537377794
Validation mode: Epoch 17, loss 1.003039572920118, f1 0.22904670505438263
Train mode: Epoch 18, loss 0.9471227824687958, f1 0.246850797094898
Validation mode: Epoch 18, loss 0.9866185869489398, f1 0.2298850574712644
Train mode: Epoch 19, loss 0.9495471157133579, f1 0.26466618331218655
Validation mode: Epoch 19, loss 0.9978154897689819, f1 0.23974358974358978
Train mode: Epoch 20, loss 0.9432699605822563, f1 0.25346343994292875
Validation mode: Epoch 20, loss 0.9951315437044416, f1 0.23121387283236997
