Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 1.0581697197187514, f1 0.287355709525266
Validation mode: Epoch 1, loss 1.0373141368230183, f1 0.38997305622926054
Train mode: Epoch 2, loss 0.9872789865448361, f1 0.35108556183700695
Validation mode: Epoch 2, loss 1.008489986260732, f1 0.4431172158772447
Train mode: Epoch 3, loss 0.9400777192342848, f1 0.4203135574103316
Validation mode: Epoch 3, loss 0.9954382313622369, f1 0.46997043981091835
Train mode: Epoch 4, loss 0.9068342106682914, f1 0.46792594972686463
Validation mode: Epoch 4, loss 0.9758321444193522, f1 0.4718268830628382
Train mode: Epoch 5, loss 0.883613665898641, f1 0.48765699290853187
Validation mode: Epoch 5, loss 0.9757419957054986, f1 0.4745316778518543
Train mode: Epoch 6, loss 0.8578029927753267, f1 0.5190420033004954
Validation mode: Epoch 6, loss 0.9632222586207919, f1 0.47926785153552937
Train mode: Epoch 7, loss 0.8461048546291533, f1 0.5222136670426942
Validation mode: Epoch 7, loss 0.9643573827213712, f1 0.4667322957452325
Train mode: Epoch 8, loss 0.8256818567003522, f1 0.5353495089177115
Validation mode: Epoch 8, loss 0.9517267346382141, f1 0.46379125984438313
Train mode: Epoch 9, loss 0.8133295348712376, f1 0.542424870822305
Validation mode: Epoch 9, loss 0.9390299518903097, f1 0.4817375656062244
Train mode: Epoch 10, loss 0.7959579626719157, f1 0.5594708546186241
Validation mode: Epoch 10, loss 0.9441564546691047, f1 0.4851117948820122
Train mode: Epoch 11, loss 0.7842398711613247, f1 0.5765386923928322
Validation mode: Epoch 11, loss 0.9309919476509094, f1 0.5012180197866892
Train mode: Epoch 12, loss 0.7741938247567132, f1 0.5830560906420327
Validation mode: Epoch 12, loss 0.9315370387501187, f1 0.5110637956540854
Train mode: Epoch 13, loss 0.756198103938784, f1 0.6122627540718805
Validation mode: Epoch 13, loss 0.9314512610435486, f1 0.5136433705302114
Train mode: Epoch 14, loss 0.7504795321396419, f1 0.6214735279125944
Validation mode: Epoch 14, loss 0.9239257507854037, f1 0.5211265754272018
Train mode: Epoch 15, loss 0.7392076097783589, f1 0.6026302575924182
Validation mode: Epoch 15, loss 0.9182473288642036, f1 0.5267612154130302
Train mode: Epoch 16, loss 0.740486265647979, f1 0.6100107421336382
Validation mode: Epoch 16, loss 0.9116185439957513, f1 0.5130107787068142
Train mode: Epoch 17, loss 0.7326283270404452, f1 0.6357573566328145
Validation mode: Epoch 17, loss 0.9229659570588006, f1 0.5430868618776771
Train mode: Epoch 18, loss 0.7173359493414561, f1 0.628635834974584
Validation mode: Epoch 18, loss 0.913921594619751, f1 0.517293008573988
Train mode: Epoch 19, loss 0.716234754948389, f1 0.6339018141426968
Validation mode: Epoch 19, loss 0.8978191018104553, f1 0.5534602907734921
Train mode: Epoch 20, loss 0.698936715012505, f1 0.6674704650338685
Validation mode: Epoch 20, loss 0.9086332983440824, f1 0.5166044634976673
