Dataset: Fi_ATSA 
Encoder_name: distilroberta-base 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.059724007334028, f1 0.27150576264640475
Validation mode: Epoch 1, loss 1.0398405260509915, f1 0.2722871794871795
Train mode: Epoch 2, loss 1.0605298223949613, f1 0.27231800766283526
Validation mode: Epoch 2, loss 1.074206100569831, f1 0.25200115122407496
Train mode: Epoch 3, loss 1.0534243697211856, f1 0.2442330144038991
Validation mode: Epoch 3, loss 1.0438855687777202, f1 0.22902642466933656
Train mode: Epoch 4, loss 1.0579871052787417, f1 0.2278066038714066
Validation mode: Epoch 4, loss 1.0641783608330622, f1 0.2354856528185598
Train mode: Epoch 5, loss 1.0621704175358726, f1 0.23820084530326424
Validation mode: Epoch 5, loss 1.061920960744222, f1 0.22290388548057263
Train mode: Epoch 6, loss 1.0565141751652671, f1 0.24737533056604097
Validation mode: Epoch 6, loss 1.0612048440509372, f1 0.22965654417267323
Train mode: Epoch 7, loss 1.0541581028983706, f1 0.2393906408749695
Validation mode: Epoch 7, loss 1.043662773238288, f1 0.22290388548057263
Train mode: Epoch 8, loss 1.0482268929481506, f1 0.22266226622662263
Validation mode: Epoch 8, loss 1.0548355446921454, f1 0.22290388548057263
Train mode: Epoch 9, loss 1.0514072605541773, f1 0.24133811230585425
Validation mode: Epoch 9, loss 1.0636630190743341, f1 0.2655970005238056
Train mode: Epoch 10, loss 1.046190960066659, f1 0.22525629994906102
Validation mode: Epoch 10, loss 1.0342017478413053, f1 0.22290388548057263
Train mode: Epoch 11, loss 1.0445992038363503, f1 0.23408938748183342
Validation mode: Epoch 11, loss 1.0751414563920763, f1 0.3122608629768534
Train mode: Epoch 12, loss 1.047045560110183, f1 0.2516091954022988
Validation mode: Epoch 12, loss 1.0530551671981812, f1 0.34024368066921257
Train mode: Epoch 13, loss 1.0401332520303272, f1 0.24188404007152287
Validation mode: Epoch 13, loss 1.0314622852537367, f1 0.22290388548057263
Train mode: Epoch 14, loss 1.0362936684063502, f1 0.23411251105216624
Validation mode: Epoch 14, loss 1.0270791318681505, f1 0.22290388548057263
Train mode: Epoch 15, loss 1.0361758811133248, f1 0.2335029123350291
Validation mode: Epoch 15, loss 1.0277393990092807, f1 0.22290388548057263
Train mode: Epoch 16, loss 1.0320093007314772, f1 0.25330225330225326
Validation mode: Epoch 16, loss 1.0223813719219632, f1 0.22290388548057263
Train mode: Epoch 17, loss 1.0366613467534382, f1 0.22827201509372053
Validation mode: Epoch 17, loss 1.042594075202942, f1 0.32092527924313347
Train mode: Epoch 18, loss 1.0356792495364235, f1 0.26105024761674667
Validation mode: Epoch 18, loss 1.0195932388305664, f1 0.22290388548057263
Train mode: Epoch 19, loss 1.0345856575738817, f1 0.24073872667612473
Validation mode: Epoch 19, loss 1.046900577015347, f1 0.2235897435897436
Train mode: Epoch 20, loss 1.029232070559547, f1 0.2403539681725139
Validation mode: Epoch 20, loss 1.043276654349433, f1 0.2907790470309766
