Dataset: Fi_ATSA 
Encoder_name: ProsusAI-finbert 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0271540312539964, f1 0.29339634927713104
Validation mode: Epoch 1, loss 0.9919382333755493, f1 0.4444882165493575
Train mode: Epoch 2, loss 0.9239348911103749, f1 0.4302669087277229
Validation mode: Epoch 2, loss 0.9414049916797214, f1 0.5018150754642936
Train mode: Epoch 3, loss 0.855333149433136, f1 0.5103620672216235
Validation mode: Epoch 3, loss 0.9090167085329691, f1 0.5421309125656951
Train mode: Epoch 4, loss 0.8174602048737662, f1 0.5396554302878394
Validation mode: Epoch 4, loss 0.8892051312658522, f1 0.555169217905516
Train mode: Epoch 5, loss 0.7819813802128747, f1 0.5635821298466003
Validation mode: Epoch 5, loss 0.8777986168861389, f1 0.588351494762845
Train mode: Epoch 6, loss 0.7515467320169721, f1 0.6070863501778584
Validation mode: Epoch 6, loss 0.8587393959363302, f1 0.6017892532382597
Train mode: Epoch 7, loss 0.7320707468759446, f1 0.6234920634920634
Validation mode: Epoch 7, loss 0.8537566860516866, f1 0.6033536220223091
Train mode: Epoch 8, loss 0.7125763580912635, f1 0.6444160614717599
Validation mode: Epoch 8, loss 0.8431322905752394, f1 0.6199717547090833
Train mode: Epoch 9, loss 0.6961667693796612, f1 0.6507748854227836
Validation mode: Epoch 9, loss 0.8381180299652947, f1 0.6075263485119039
Train mode: Epoch 10, loss 0.6834223043350947, f1 0.6705818238815238
Validation mode: Epoch 10, loss 0.8263749082883199, f1 0.6348499205833513
Train mode: Epoch 11, loss 0.666225905929293, f1 0.6835469289613418
Validation mode: Epoch 11, loss 0.8202242188983493, f1 0.6281416428813578
Train mode: Epoch 12, loss 0.6575882406461806, f1 0.6779899337602341
Validation mode: Epoch 12, loss 0.8074680301878188, f1 0.6284579181809625
Train mode: Epoch 13, loss 0.6444997730709258, f1 0.7076564845127709
Validation mode: Epoch 13, loss 0.8180417882071601, f1 0.6115010837523926
Train mode: Epoch 14, loss 0.635885979448046, f1 0.6907768248713166
Validation mode: Epoch 14, loss 0.8107394840982225, f1 0.6398394256926059
Train mode: Epoch 15, loss 0.6304586472965422, f1 0.7034117486492683
Validation mode: Epoch 15, loss 0.8073572582668729, f1 0.6213006876986918
Train mode: Epoch 16, loss 0.6192681250118074, f1 0.719327447003142
Validation mode: Epoch 16, loss 0.7907478743129306, f1 0.6742579117579117
Train mode: Epoch 17, loss 0.6120822571572804, f1 0.7175872322145729
Validation mode: Epoch 17, loss 0.7938363949457804, f1 0.6372883892792405
Train mode: Epoch 18, loss 0.601605977330889, f1 0.7204359712030186
Validation mode: Epoch 18, loss 0.7991067502233717, f1 0.6564889318027393
Train mode: Epoch 19, loss 0.5977640733832404, f1 0.7472596392905926
Validation mode: Epoch 19, loss 0.784253630373213, f1 0.6650558607196525
Train mode: Epoch 20, loss 0.5858939048789796, f1 0.746975921692347
Validation mode: Epoch 20, loss 0.7906640635596381, f1 0.6549226944959338
