Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0259868020103091, f1 0.27328767123287667
Validation mode: Epoch 1, loss 1.0431968702210321, f1 0.2312388658688754
Train mode: Epoch 2, loss 0.971357714562189, f1 0.29713016535805054
Validation mode: Epoch 2, loss 1.029923763540056, f1 0.27288844704030485
Train mode: Epoch 3, loss 0.9389452849115644, f1 0.34974251306964715
Validation mode: Epoch 3, loss 1.0007928477393255, f1 0.3153299916457811
Train mode: Epoch 4, loss 0.9184357268469674, f1 0.387479569862051
Validation mode: Epoch 4, loss 0.9902976817554898, f1 0.3291591591591591
Train mode: Epoch 5, loss 0.891375618321555, f1 0.42139244334058956
Validation mode: Epoch 5, loss 0.9767317970593771, f1 0.34972899728997286
Train mode: Epoch 6, loss 0.8754676580429077, f1 0.43370189234419615
Validation mode: Epoch 6, loss 0.9696787595748901, f1 0.3732066578288408
Train mode: Epoch 7, loss 0.8572736950147719, f1 0.4663186081611565
Validation mode: Epoch 7, loss 0.9524389372931586, f1 0.39910437315017466
Train mode: Epoch 8, loss 0.8439615964889526, f1 0.4739809440107734
Validation mode: Epoch 8, loss 0.9473738670349121, f1 0.4230088768985816
Train mode: Epoch 9, loss 0.8274062701633998, f1 0.5123250044302675
Validation mode: Epoch 9, loss 0.9389027158419291, f1 0.41861261269738215
Train mode: Epoch 10, loss 0.8168422977129618, f1 0.5070507301464047
Validation mode: Epoch 10, loss 0.9356159898969862, f1 0.4357296303678604
Train mode: Epoch 11, loss 0.8047228086562384, f1 0.5352473733301227
Validation mode: Epoch 11, loss 0.9296048416031731, f1 0.422877673971312
Train mode: Epoch 12, loss 0.7896973689397176, f1 0.5518233863635781
Validation mode: Epoch 12, loss 0.9182931780815125, f1 0.47029923245207456
Train mode: Epoch 13, loss 0.7799217190061297, f1 0.5607577613971807
Validation mode: Epoch 13, loss 0.912128766377767, f1 0.4929103950250866
Train mode: Epoch 14, loss 0.7717726769901457, f1 0.5741083702460209
Validation mode: Epoch 14, loss 0.897720025645362, f1 0.5010031099457284
Train mode: Epoch 15, loss 0.7612012482824779, f1 0.5989752177881799
Validation mode: Epoch 15, loss 0.901989585823483, f1 0.4893033585430002
Train mode: Epoch 16, loss 0.7587076198487055, f1 0.5872191971182179
Validation mode: Epoch 16, loss 0.8999574383099874, f1 0.4887208201753222
Train mode: Epoch 17, loss 0.7491254210472107, f1 0.6074873661887256
Validation mode: Epoch 17, loss 0.8874352243211534, f1 0.5198173103856089
Train mode: Epoch 18, loss 0.742280866418566, f1 0.6099471282951895
Validation mode: Epoch 18, loss 0.8839688102404276, f1 0.5252035006798093
Train mode: Epoch 19, loss 0.7314641078313192, f1 0.6196349204170518
Validation mode: Epoch 19, loss 0.8813175161679586, f1 0.5193082869199809
Train mode: Epoch 20, loss 0.72966829651878, f1 0.6205283447784068
Validation mode: Epoch 20, loss 0.8775823050075107, f1 0.5447862128486546
