Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 1.0227496027946472, f1 0.3024865888590093
Validation mode: Epoch 1, loss 0.9999756302152362, f1 0.28521570290082154
Train mode: Epoch 2, loss 0.9713662676513195, f1 0.31098733480223295
Validation mode: Epoch 2, loss 0.9999886921473912, f1 0.29747619047619045
Train mode: Epoch 3, loss 0.9490510784089565, f1 0.33254343002421066
Validation mode: Epoch 3, loss 0.9980788912091937, f1 0.30949822652016684
Train mode: Epoch 4, loss 0.9300064258277416, f1 0.36076320724408495
Validation mode: Epoch 4, loss 0.9853509068489075, f1 0.33375737266369265
Train mode: Epoch 5, loss 0.9116727635264397, f1 0.3699899457905551
Validation mode: Epoch 5, loss 0.9996407202311924, f1 0.333079133510168
Train mode: Epoch 6, loss 0.8940847627818584, f1 0.3802631025931997
Validation mode: Epoch 6, loss 1.005025259086064, f1 0.3669301712779974
Train mode: Epoch 7, loss 0.884730938822031, f1 0.41555271911503056
Validation mode: Epoch 7, loss 0.9968692490032741, f1 0.34839879911016397
Train mode: Epoch 8, loss 0.8710860460996628, f1 0.4458715027512981
Validation mode: Epoch 8, loss 0.9865698729242597, f1 0.353648142942185
Train mode: Epoch 9, loss 0.8678942881524563, f1 0.42330625226740354
Validation mode: Epoch 9, loss 0.9934885331562587, f1 0.3753633020758791
Train mode: Epoch 10, loss 0.8515391424298286, f1 0.44169926004228327
Validation mode: Epoch 10, loss 0.9964694806507656, f1 0.3524960721797892
Train mode: Epoch 11, loss 0.843896146863699, f1 0.4728925356134488
Validation mode: Epoch 11, loss 0.9811067410877773, f1 0.3819412778031109
Train mode: Epoch 12, loss 0.8353780582547188, f1 0.4724741685404275
Validation mode: Epoch 12, loss 1.000146312373025, f1 0.3693420033987434
Train mode: Epoch 13, loss 0.8273080512881279, f1 0.48367042884224415
Validation mode: Epoch 13, loss 0.9980331659317017, f1 0.362748673740053
Train mode: Epoch 14, loss 0.8209059797227383, f1 0.4831191410226648
Validation mode: Epoch 14, loss 0.9845436981746128, f1 0.35941390538211065
Train mode: Epoch 15, loss 0.8170432224869728, f1 0.4817498409165269
Validation mode: Epoch 15, loss 0.9849393623215812, f1 0.3815338271575972
Train mode: Epoch 16, loss 0.8075500763952732, f1 0.5184046467428586
Validation mode: Epoch 16, loss 0.9883038571902684, f1 0.38259591285907074
Train mode: Epoch 17, loss 0.8002267740666866, f1 0.5287305801023177
Validation mode: Epoch 17, loss 0.9838167173521859, f1 0.4010773707985011
Train mode: Epoch 18, loss 0.7913150936365128, f1 0.5364184676374107
Validation mode: Epoch 18, loss 0.9983920710427421, f1 0.372037037037037
Train mode: Epoch 19, loss 0.7881957441568375, f1 0.559064719311457
Validation mode: Epoch 19, loss 0.9972615497452872, f1 0.38945212572529525
Train mode: Epoch 20, loss 0.778700839728117, f1 0.5345754322965265
Validation mode: Epoch 20, loss 0.9942766427993774, f1 0.39356155911928914
