Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0103646628558636, f1 0.2712770805264939
Validation mode: Epoch 1, loss 1.0171720385551453, f1 0.2365960179833012
Train mode: Epoch 2, loss 0.9719532839953899, f1 0.24641099600809513
Validation mode: Epoch 2, loss 1.010428820337568, f1 0.22948717948717953
Train mode: Epoch 3, loss 0.956955824047327, f1 0.2652735991515948
Validation mode: Epoch 3, loss 1.002409074987684, f1 0.23606528362473297
Train mode: Epoch 4, loss 0.9430084563791752, f1 0.2682747717356259
Validation mode: Epoch 4, loss 0.9972651175090245, f1 0.2556677722910136
Train mode: Epoch 5, loss 0.9280670620501041, f1 0.2996961967566671
Validation mode: Epoch 5, loss 0.9926912358828953, f1 0.2734141573295985
Train mode: Epoch 6, loss 0.9191362448036671, f1 0.32702634455058016
Validation mode: Epoch 6, loss 0.993448189326695, f1 0.26921388347583314
Train mode: Epoch 7, loss 0.9091922082006931, f1 0.33537764086910377
Validation mode: Epoch 7, loss 0.9875908664294651, f1 0.27360207657224683
Train mode: Epoch 8, loss 0.9011347070336342, f1 0.3517593051157501
Validation mode: Epoch 8, loss 0.9870624967983791, f1 0.2636013199505485
Train mode: Epoch 9, loss 0.8894357718527317, f1 0.37192887627670235
Validation mode: Epoch 9, loss 0.9828747255461556, f1 0.29934205662748575
Train mode: Epoch 10, loss 0.8777326308190823, f1 0.3650589610565518
Validation mode: Epoch 10, loss 0.9818079897335598, f1 0.2808418639598378
Train mode: Epoch 11, loss 0.8698587641119957, f1 0.41016172054811223
Validation mode: Epoch 11, loss 0.9840268066951207, f1 0.2866633906633907
Train mode: Epoch 12, loss 0.8617493882775307, f1 0.37949514644743987
Validation mode: Epoch 12, loss 0.9738109452383858, f1 0.31055626005120957
Train mode: Epoch 13, loss 0.8584367223083973, f1 0.4095346498180185
Validation mode: Epoch 13, loss 0.9704982553209577, f1 0.3231763557228879
Train mode: Epoch 14, loss 0.8549184240400791, f1 0.43361213389141406
Validation mode: Epoch 14, loss 0.9774008222988674, f1 0.31612312012711086
Train mode: Epoch 15, loss 0.8432142324745655, f1 0.4367023227398383
Validation mode: Epoch 15, loss 0.974404113633292, f1 0.32321840807858165
Train mode: Epoch 16, loss 0.8377087265253067, f1 0.4503908604325931
Validation mode: Epoch 16, loss 0.975655164037432, f1 0.33424867174867173
Train mode: Epoch 17, loss 0.8276353143155575, f1 0.47251908440143736
Validation mode: Epoch 17, loss 0.9647831576211112, f1 0.324294588854332
Train mode: Epoch 18, loss 0.8222758024930954, f1 0.4526796560134903
Validation mode: Epoch 18, loss 0.9705025809151786, f1 0.3595325742946036
Train mode: Epoch 19, loss 0.8138679638504982, f1 0.4835365129724187
Validation mode: Epoch 19, loss 0.9736483267375401, f1 0.3287059367059367
Train mode: Epoch 20, loss 0.8190732300281525, f1 0.48775210294967125
Validation mode: Epoch 20, loss 0.9660800184522357, f1 0.3285618504860878
