Dataset: FiQA 
Encoder_name: distilroberta-base 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.031252160668373, f1 0.2524296768239404
Validation mode: Epoch 1, loss 1.0183383992740087, f1 0.2298850574712644
Train mode: Epoch 2, loss 1.0070920437574387, f1 0.24063213389332427
Validation mode: Epoch 2, loss 1.0184622066361564, f1 0.2298850574712644
Train mode: Epoch 3, loss 1.0009072609245777, f1 0.2373247033441208
Validation mode: Epoch 3, loss 1.0136044536318098, f1 0.2298850574712644
Train mode: Epoch 4, loss 0.9986658059060574, f1 0.2373247033441208
Validation mode: Epoch 4, loss 1.0148583565439497, f1 0.2298850574712644
Train mode: Epoch 5, loss 0.9993001371622086, f1 0.2400851836335707
Validation mode: Epoch 5, loss 1.0111226524625505, f1 0.2298850574712644
Train mode: Epoch 6, loss 0.9948339350521564, f1 0.24391089668689458
Validation mode: Epoch 6, loss 1.0108887638364519, f1 0.2298850574712644
Train mode: Epoch 7, loss 0.9878969490528107, f1 0.24716139497161393
Validation mode: Epoch 7, loss 1.0092114635876246, f1 0.2298850574712644
Train mode: Epoch 8, loss 0.9821101762354374, f1 0.23751686909581649
Validation mode: Epoch 8, loss 1.0126407061304366, f1 0.2298850574712644
Train mode: Epoch 9, loss 0.9824924804270267, f1 0.24716139497161393
Validation mode: Epoch 9, loss 0.9991282735552106, f1 0.2298850574712644
Train mode: Epoch 10, loss 0.9736476801335812, f1 0.2467707024158637
Validation mode: Epoch 10, loss 1.0036295737539018, f1 0.24074296225207933
Train mode: Epoch 11, loss 0.9743367433547974, f1 0.24509185386370924
Validation mode: Epoch 11, loss 1.0058105843407767, f1 0.2298850574712644
Train mode: Epoch 12, loss 0.9718332178890705, f1 0.250384024577573
Validation mode: Epoch 12, loss 1.002225058419364, f1 0.2298850574712644
Train mode: Epoch 13, loss 0.9685835503041744, f1 0.24889770723104057
Validation mode: Epoch 13, loss 1.00366576228823, f1 0.2298850574712644
Train mode: Epoch 14, loss 0.9675370045006275, f1 0.2549641013206194
Validation mode: Epoch 14, loss 0.9992841226713998, f1 0.2298850574712644
Train mode: Epoch 15, loss 0.9653606303036213, f1 0.2614402742200938
Validation mode: Epoch 15, loss 0.9963045460837228, f1 0.24074296225207933
Train mode: Epoch 16, loss 0.9598970413208008, f1 0.2504491165728951
Validation mode: Epoch 16, loss 0.9912820713860648, f1 0.2298850574712644
Train mode: Epoch 17, loss 0.9508153982460499, f1 0.25316107955600103
Validation mode: Epoch 17, loss 1.0028913617134094, f1 0.22904670505438263
Train mode: Epoch 18, loss 0.9520476311445236, f1 0.26288295538488604
Validation mode: Epoch 18, loss 0.9868970428194318, f1 0.2298850574712644
Train mode: Epoch 19, loss 0.9542864374816418, f1 0.26772611566458554
Validation mode: Epoch 19, loss 0.9975735374859401, f1 0.24074296225207933
Train mode: Epoch 20, loss 0.9495030827820301, f1 0.26173333394879467
Validation mode: Epoch 20, loss 0.9940118704523359, f1 0.22904670505438263
