Dataset: FiQA 
Encoder_name: roberta-base 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0191514268517494, f1 0.2540705930118548
Validation mode: Epoch 1, loss 0.9820294295038495, f1 0.25598198858578985
Train mode: Epoch 2, loss 1.0139102935791016, f1 0.24046895732942244
Validation mode: Epoch 2, loss 0.975072945867266, f1 0.265182436611008
Train mode: Epoch 3, loss 1.0116224028170109, f1 0.23761876455579564
Validation mode: Epoch 3, loss 0.9765006133488247, f1 0.2444444444444445
Train mode: Epoch 4, loss 1.0083713084459305, f1 0.2327315011887829
Validation mode: Epoch 4, loss 0.9726840342794146, f1 0.24600246002460024
Train mode: Epoch 5, loss 0.999659825116396, f1 0.24051572842358146
Validation mode: Epoch 5, loss 0.9756683111190796, f1 0.24522489217498458
Train mode: Epoch 6, loss 0.9924456141889095, f1 0.2418044105196916
Validation mode: Epoch 6, loss 0.9758931568690709, f1 0.24522489217498458
Train mode: Epoch 7, loss 0.9929833486676216, f1 0.23540658178415982
Validation mode: Epoch 7, loss 0.9720973798206874, f1 0.24522489217498458
Train mode: Epoch 8, loss 0.9905699267983437, f1 0.23578500707213576
Validation mode: Epoch 8, loss 0.9700081859316144, f1 0.25445094217024045
Train mode: Epoch 9, loss 0.9853513948619366, f1 0.24148750907100122
Validation mode: Epoch 9, loss 0.967374461037772, f1 0.25474283121280344
Train mode: Epoch 10, loss 0.9815571196377277, f1 0.23271239257817
Validation mode: Epoch 10, loss 0.9622554779052734, f1 0.25534084809447133
Train mode: Epoch 11, loss 0.9841192588210106, f1 0.24293486701992173
Validation mode: Epoch 11, loss 0.9613847647394452, f1 0.24287484510532842
Train mode: Epoch 12, loss 0.982903067022562, f1 0.243091076404506
Validation mode: Epoch 12, loss 0.9609876956258502, f1 0.24645717806531117
Train mode: Epoch 13, loss 0.9832986444234848, f1 0.2452251215577442
Validation mode: Epoch 13, loss 0.957054717200143, f1 0.26266917716731847
Train mode: Epoch 14, loss 0.9756405502557755, f1 0.2637794214388443
Validation mode: Epoch 14, loss 0.9557855640138898, f1 0.2654894316401024
Train mode: Epoch 15, loss 0.9702154658734798, f1 0.23342961534024784
Validation mode: Epoch 15, loss 0.9507200036730085, f1 0.2654894316401024
Train mode: Epoch 16, loss 0.9701291136443615, f1 0.2731654609534409
Validation mode: Epoch 16, loss 0.9547714591026306, f1 0.2549067473879503
Train mode: Epoch 17, loss 0.9719978608191013, f1 0.2552624213121793
Validation mode: Epoch 17, loss 0.9507838487625122, f1 0.24522489217498458
Train mode: Epoch 18, loss 0.9646463692188263, f1 0.257481410028165
Validation mode: Epoch 18, loss 0.9548113516398838, f1 0.2631260731819391
Train mode: Epoch 19, loss 0.959074392914772, f1 0.2721695843654044
Validation mode: Epoch 19, loss 0.9497271009853908, f1 0.2751328125629801
Train mode: Epoch 20, loss 0.9590172804892063, f1 0.2656750298685782
Validation mode: Epoch 20, loss 0.9561461295400348, f1 0.280466381309078
