Dataset: Fi_ATSA 
Encoder_name: roberta-base 
Feature_type: cls
Batch_size: 50
Train mode: Epoch 1, loss 1.0436218920208158, f1 0.25545682387787655
Validation mode: Epoch 1, loss 1.100787427690294, f1 0.21316614420062696
Train mode: Epoch 2, loss 1.0382078204836165, f1 0.22940508491344933
Validation mode: Epoch 2, loss 1.0850238270229764, f1 0.21316614420062696
Train mode: Epoch 3, loss 1.0286819736162822, f1 0.22657952069716777
Validation mode: Epoch 3, loss 1.120567089981503, f1 0.21316614420062696
Train mode: Epoch 4, loss 1.0384528523399716, f1 0.2262916939175932
Validation mode: Epoch 4, loss 1.080695026450687, f1 0.21316614420062696
Train mode: Epoch 5, loss 1.0299326096262251, f1 0.22657952069716777
Validation mode: Epoch 5, loss 1.0878582729233637, f1 0.21316614420062696
Train mode: Epoch 6, loss 1.0264738627842493, f1 0.22657952069716777
Validation mode: Epoch 6, loss 1.1133076813485887, f1 0.21316614420062696
Train mode: Epoch 7, loss 1.0268935617946444, f1 0.22657952069716777
Validation mode: Epoch 7, loss 1.111001604133182, f1 0.21316614420062696
Train mode: Epoch 8, loss 1.0328388412793477, f1 0.22657952069716777
Validation mode: Epoch 8, loss 1.081411553753747, f1 0.21316614420062696
Train mode: Epoch 9, loss 1.023087481657664, f1 0.22657952069716777
Validation mode: Epoch 9, loss 1.1014554699261982, f1 0.21316614420062696
Train mode: Epoch 10, loss 1.019279128029233, f1 0.22657952069716777
Validation mode: Epoch 10, loss 1.0940926472345989, f1 0.21316614420062696
Train mode: Epoch 11, loss 1.021733474163782, f1 0.22657952069716777
Validation mode: Epoch 11, loss 1.0924446781476338, f1 0.21316614420062696
Train mode: Epoch 12, loss 1.0307824810345967, f1 0.22657952069716777
Validation mode: Epoch 12, loss 1.1138260894351535, f1 0.21316614420062696
Train mode: Epoch 13, loss 1.0189110807010107, f1 0.22657952069716777
Validation mode: Epoch 13, loss 1.106632113456726, f1 0.21316614420062696
Train mode: Epoch 14, loss 1.018883730684008, f1 0.22657952069716777
Validation mode: Epoch 14, loss 1.0834735102123685, f1 0.21316614420062696
Train mode: Epoch 15, loss 1.0233101788021268, f1 0.22657952069716777
Validation mode: Epoch 15, loss 1.0809412731064691, f1 0.21316614420062696
Train mode: Epoch 16, loss 1.020535599617731, f1 0.22657952069716777
Validation mode: Epoch 16, loss 1.0812826951344807, f1 0.21316614420062696
Train mode: Epoch 17, loss 1.0169858506747655, f1 0.22657952069716777
Validation mode: Epoch 17, loss 1.0942865014076233, f1 0.21316614420062696
Train mode: Epoch 18, loss 1.0173017552920751, f1 0.22657952069716777
Validation mode: Epoch 18, loss 1.0942015184296503, f1 0.21316614420062696
Train mode: Epoch 19, loss 1.0173768883659726, f1 0.22657952069716777
Validation mode: Epoch 19, loss 1.0799442595905728, f1 0.21316614420062696
Train mode: Epoch 20, loss 1.014534246353876, f1 0.22657952069716777
Validation mode: Epoch 20, loss 1.087246259053548, f1 0.21316614420062696
