Dataset: FiQA 
Encoder_name: google-electra-base-discriminator 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0377133712172508, f1 0.2461942499686566
Validation mode: Epoch 1, loss 0.9803215265274048, f1 0.25290192427063934
Train mode: Epoch 2, loss 1.0250053592026234, f1 0.24636358590063837
Validation mode: Epoch 2, loss 0.9757165568215507, f1 0.24411400247831475
Train mode: Epoch 3, loss 1.0150113217532635, f1 0.2420641194554238
Validation mode: Epoch 3, loss 0.9786188772746495, f1 0.24378109452736316
Train mode: Epoch 4, loss 1.0089997723698616, f1 0.25160256410256415
Validation mode: Epoch 4, loss 0.973057074206216, f1 0.253791978416702
Train mode: Epoch 5, loss 1.0040239691734314, f1 0.2437307861220905
Validation mode: Epoch 5, loss 0.9693178108760289, f1 0.2448979591836735
Train mode: Epoch 6, loss 0.996166218072176, f1 0.24035158167135143
Validation mode: Epoch 6, loss 0.9691087262971061, f1 0.24332712600869022
Train mode: Epoch 7, loss 0.9921156726777554, f1 0.2558729339953145
Validation mode: Epoch 7, loss 0.9682966300419399, f1 0.24411400247831475
Train mode: Epoch 8, loss 0.9833156727254391, f1 0.25726698159450656
Validation mode: Epoch 8, loss 0.9695157834461757, f1 0.2614857809716848
Train mode: Epoch 9, loss 0.9785233102738857, f1 0.2621187697465988
Validation mode: Epoch 9, loss 0.9685543945857457, f1 0.25290192427063934
Train mode: Epoch 10, loss 0.9776464588940144, f1 0.2481281438563183
Validation mode: Epoch 10, loss 0.9648340770176479, f1 0.24411400247831475
Train mode: Epoch 11, loss 0.9742569401860237, f1 0.2728019391302623
Validation mode: Epoch 11, loss 0.9704071027891976, f1 0.24253731343283583
Train mode: Epoch 12, loss 0.9714914448559284, f1 0.26674729897011457
Validation mode: Epoch 12, loss 0.9713552253586906, f1 0.2503273347340215
Train mode: Epoch 13, loss 0.9672968238592148, f1 0.2701322925128457
Validation mode: Epoch 13, loss 0.9710802350725446, f1 0.24378109452736316
Train mode: Epoch 14, loss 0.9653633646667004, f1 0.2813112750286669
Validation mode: Epoch 14, loss 0.9664536459105355, f1 0.2607583893626942
Train mode: Epoch 15, loss 0.9586105160415173, f1 0.27772349637039034
Validation mode: Epoch 15, loss 0.9653857946395874, f1 0.26328437917222963
Train mode: Epoch 16, loss 0.9608288668096066, f1 0.2904344610093448
Validation mode: Epoch 16, loss 0.9666439124516079, f1 0.2614857809716848
Train mode: Epoch 17, loss 0.9542115107178688, f1 0.28638833119991775
Validation mode: Epoch 17, loss 0.9657555052212307, f1 0.2608017336864074
Train mode: Epoch 18, loss 0.9506095536053181, f1 0.30576697883849063
Validation mode: Epoch 18, loss 0.9670560189655849, f1 0.2903990461269115
Train mode: Epoch 19, loss 0.9514174684882164, f1 0.30566215817637893
Validation mode: Epoch 19, loss 0.9705152085849217, f1 0.27292473851413773
Train mode: Epoch 20, loss 0.9483958408236504, f1 0.3274383056389977
Validation mode: Epoch 20, loss 0.9705217906406948, f1 0.29883218420818974
