Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 1.0437453351914883, f1 0.29600041249216663
Validation mode: Epoch 1, loss 0.9585263729095459, f1 0.2908957199588175
Train mode: Epoch 2, loss 0.9899001568555832, f1 0.2780788085888738
Validation mode: Epoch 2, loss 0.9544090543474469, f1 0.29949878094098664
Train mode: Epoch 3, loss 0.9703489392995834, f1 0.2802522349936143
Validation mode: Epoch 3, loss 0.9440640722002301, f1 0.2945508863759814
Train mode: Epoch 4, loss 0.9514051601290703, f1 0.3005930915268381
Validation mode: Epoch 4, loss 0.9408036555562701, f1 0.3218116044730906
Train mode: Epoch 5, loss 0.9431977048516273, f1 0.34667215083729513
Validation mode: Epoch 5, loss 0.9407952768462045, f1 0.35029599121519067
Train mode: Epoch 6, loss 0.9253327064216137, f1 0.36824212291588093
Validation mode: Epoch 6, loss 0.9328644871711731, f1 0.34740016317784134
Train mode: Epoch 7, loss 0.9132512956857681, f1 0.3633380476949057
Validation mode: Epoch 7, loss 0.9357868092400687, f1 0.3415964352459615
Train mode: Epoch 8, loss 0.8954430148005486, f1 0.4136710137405035
Validation mode: Epoch 8, loss 0.9400161675044468, f1 0.34728539939975317
Train mode: Epoch 9, loss 0.8924455717206001, f1 0.4254974112118058
Validation mode: Epoch 9, loss 0.9184294768742153, f1 0.36384826019112326
Train mode: Epoch 10, loss 0.8832844942808151, f1 0.4477215756348023
Validation mode: Epoch 10, loss 0.9242491296359471, f1 0.35213226551809224
Train mode: Epoch 11, loss 0.8666336461901665, f1 0.43761611146282875
Validation mode: Epoch 11, loss 0.9230468273162842, f1 0.38150716872450396
Train mode: Epoch 12, loss 0.8629756383597851, f1 0.43784594454020564
Validation mode: Epoch 12, loss 0.9254911627088275, f1 0.39446791956752114
Train mode: Epoch 13, loss 0.850113969296217, f1 0.4623445210227968
Validation mode: Epoch 13, loss 0.9294888292040143, f1 0.3890736984448952
Train mode: Epoch 14, loss 0.8415454067289829, f1 0.4688584501540842
Validation mode: Epoch 14, loss 0.9247095329420907, f1 0.373527020034006
Train mode: Epoch 15, loss 0.841059684753418, f1 0.4826830774433854
Validation mode: Epoch 15, loss 0.929265694958823, f1 0.40350866065151775
Train mode: Epoch 16, loss 0.83323560282588, f1 0.4861758920554397
Validation mode: Epoch 16, loss 0.9236028024128505, f1 0.3826561326031103
Train mode: Epoch 17, loss 0.8241167403757572, f1 0.4946540234096874
Validation mode: Epoch 17, loss 0.9270765781402588, f1 0.4154977796377671
Train mode: Epoch 18, loss 0.8161318302154541, f1 0.5040268024652877
Validation mode: Epoch 18, loss 0.9291341049330575, f1 0.35692664985594275
Train mode: Epoch 19, loss 0.810963299125433, f1 0.5048191319538569
Validation mode: Epoch 19, loss 0.9376067689486912, f1 0.37374101535042964
Train mode: Epoch 20, loss 0.8026366904377937, f1 0.5296522988735829
Validation mode: Epoch 20, loss 0.9342043229511806, f1 0.3781106167788608
