Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: first
Batch_size: 50
Train mode: Epoch 1, loss 1.0331351049244404, f1 0.2913176126740986
Validation mode: Epoch 1, loss 0.9557286926678249, f1 0.2936176655894966
Train mode: Epoch 2, loss 0.9852423518896103, f1 0.27447282508490883
Validation mode: Epoch 2, loss 0.9541329400879996, f1 0.2898359731995645
Train mode: Epoch 3, loss 0.973696518689394, f1 0.28202913865030205
Validation mode: Epoch 3, loss 0.9405502591814313, f1 0.26881243063263044
Train mode: Epoch 4, loss 0.9568619728088379, f1 0.30207240112084405
Validation mode: Epoch 4, loss 0.951859848839896, f1 0.29937237730341176
Train mode: Epoch 5, loss 0.9434210918843746, f1 0.32434395512049474
Validation mode: Epoch 5, loss 0.9388379965509687, f1 0.30608435024619995
Train mode: Epoch 6, loss 0.926830880343914, f1 0.3485305973004169
Validation mode: Epoch 6, loss 0.9357889890670776, f1 0.320368911995542
Train mode: Epoch 7, loss 0.9219932891428471, f1 0.3588107110096206
Validation mode: Epoch 7, loss 0.9346062115260533, f1 0.35028863217108913
Train mode: Epoch 8, loss 0.9068092368543148, f1 0.36342626307501574
Validation mode: Epoch 8, loss 0.9331255895750863, f1 0.33116699829341817
Train mode: Epoch 9, loss 0.8976462967693806, f1 0.38988441673550794
Validation mode: Epoch 9, loss 0.931251083101545, f1 0.352410811093258
Train mode: Epoch 10, loss 0.8947669640183449, f1 0.4042633004811626
Validation mode: Epoch 10, loss 0.9258350304194859, f1 0.33950701217292895
Train mode: Epoch 11, loss 0.8859666623175144, f1 0.43987597672560264
Validation mode: Epoch 11, loss 0.9298520684242249, f1 0.3447043534762833
Train mode: Epoch 12, loss 0.8742599748075008, f1 0.44498072183716914
Validation mode: Epoch 12, loss 0.9227426222392491, f1 0.32980861592173766
Train mode: Epoch 13, loss 0.8678646385669708, f1 0.4267652820091942
Validation mode: Epoch 13, loss 0.9275397147451129, f1 0.3618833502204016
Train mode: Epoch 14, loss 0.8593560457229614, f1 0.44991953364756326
Validation mode: Epoch 14, loss 0.9203446848051888, f1 0.3974704564582911
Train mode: Epoch 15, loss 0.8581431061029434, f1 0.44705526086926345
Validation mode: Epoch 15, loss 0.9230075137955802, f1 0.3757766107163698
Train mode: Epoch 16, loss 0.8532727137207985, f1 0.48678334011667346
Validation mode: Epoch 16, loss 0.9213129452296666, f1 0.35156400169760227
Train mode: Epoch 17, loss 0.8478519953787327, f1 0.4655501498845152
Validation mode: Epoch 17, loss 0.928212549005236, f1 0.3811268480975219
Train mode: Epoch 18, loss 0.836831409484148, f1 0.4840858346756836
Validation mode: Epoch 18, loss 0.9289312192371914, f1 0.35899738121960345
Train mode: Epoch 19, loss 0.8324250914156437, f1 0.48753572387475375
Validation mode: Epoch 19, loss 0.9341948969023568, f1 0.41020586621537003
Train mode: Epoch 20, loss 0.8262002058327198, f1 0.47848085102987065
Validation mode: Epoch 20, loss 0.9307406374386379, f1 0.3836740545828696
