Dataset: Fi_ATSA 
Encoder_name: google-electra-base-discriminator 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0514873606818063, f1 0.2666909002786865
Validation mode: Epoch 1, loss 1.1053827206293743, f1 0.22534441449535791
Train mode: Epoch 2, loss 1.0253438381921678, f1 0.2456348679920274
Validation mode: Epoch 2, loss 1.0967828962537978, f1 0.21316614420062696
Train mode: Epoch 3, loss 1.0087964846974327, f1 0.25283621879028867
Validation mode: Epoch 3, loss 1.0945707493358188, f1 0.21316614420062696
Train mode: Epoch 4, loss 0.9888756417092823, f1 0.28435632448969334
Validation mode: Epoch 4, loss 1.079152524471283, f1 0.21316614420062696
Train mode: Epoch 5, loss 0.976460147471655, f1 0.29869901977381247
Validation mode: Epoch 5, loss 1.0488186412387424, f1 0.21316614420062696
Train mode: Epoch 6, loss 0.9697679763748532, f1 0.29964095901822435
Validation mode: Epoch 6, loss 1.0484511521127489, f1 0.21316614420062696
Train mode: Epoch 7, loss 0.9620631223633176, f1 0.3313552877223809
Validation mode: Epoch 7, loss 1.0499705076217651, f1 0.21316614420062696
Train mode: Epoch 8, loss 0.950235040414901, f1 0.3388624716304269
Validation mode: Epoch 8, loss 1.0593413644366794, f1 0.21316614420062696
Train mode: Epoch 9, loss 0.9399421640804836, f1 0.3541897871162005
Validation mode: Epoch 9, loss 1.0501755939589605, f1 0.2117400419287212
Train mode: Epoch 10, loss 0.9334775294576373, f1 0.369509496724238
Validation mode: Epoch 10, loss 1.0360205835766263, f1 0.21316614420062696
Train mode: Epoch 11, loss 0.9301723639170328, f1 0.37876282861759547
Validation mode: Epoch 11, loss 1.024493972460429, f1 0.23152819393151078
Train mode: Epoch 12, loss 0.9187318512371608, f1 0.3920730820401522
Validation mode: Epoch 12, loss 1.0370435184902616, f1 0.21245421245421248
Train mode: Epoch 13, loss 0.9207072201229277, f1 0.3912669878843902
Validation mode: Epoch 13, loss 1.0147956874635484, f1 0.23190234535728982
Train mode: Epoch 14, loss 0.9116069078445435, f1 0.4118094610488052
Validation mode: Epoch 14, loss 1.0238135721948411, f1 0.24358555319496647
Train mode: Epoch 15, loss 0.9078344589187985, f1 0.4068213838941844
Validation mode: Epoch 15, loss 1.0181308918529086, f1 0.24262504958707495
Train mode: Epoch 16, loss 0.8969763545762925, f1 0.4219614505286304
Validation mode: Epoch 16, loss 1.015331592824724, f1 0.2417678182384065
Train mode: Epoch 17, loss 0.8968240363257272, f1 0.40581544623206095
Validation mode: Epoch 17, loss 0.9989633295271132, f1 0.27092331686423765
Train mode: Epoch 18, loss 0.8894576174872262, f1 0.4216810549101812
Validation mode: Epoch 18, loss 0.9921186632580228, f1 0.25954408602150536
Train mode: Epoch 19, loss 0.8849138674281892, f1 0.4238362788294657
Validation mode: Epoch 19, loss 1.0047712061140273, f1 0.2595478670441656
Train mode: Epoch 20, loss 0.8767911678268796, f1 0.4471178334119858
Validation mode: Epoch 20, loss 0.9870328903198242, f1 0.2874095898421652
