Dataset: Fi_ATSA 
Encoder_name: google-mobilebert-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 273509.33271455765, f1 0.2821622208400324
Validation mode: Epoch 1, loss 313841.08159722225, f1 0.23668345543345545
Train mode: Epoch 2, loss 326794.16555059527, f1 0.22487001617635693
Validation mode: Epoch 2, loss 324655.86631944444, f1 0.24487456840355878
Train mode: Epoch 3, loss 328215.83035714284, f1 0.23205881214954674
Validation mode: Epoch 3, loss 320611.62847222225, f1 0.23603479853479856
Train mode: Epoch 4, loss 324103.7354910714, f1 0.2189032807589509
Validation mode: Epoch 4, loss 312503.44618055556, f1 0.23944745826513522
Train mode: Epoch 5, loss 330330.6904761905, f1 0.2304053176574108
Validation mode: Epoch 5, loss 309531.18055555556, f1 0.23582610850230978
Train mode: Epoch 6, loss 318825.5223214286, f1 0.21587428792766075
Validation mode: Epoch 6, loss 326497.9479166667, f1 0.24507575757575759
Train mode: Epoch 7, loss 326696.1123511905, f1 0.22904924508229987
Validation mode: Epoch 7, loss 323297.3333333333, f1 0.2330816335269852
Train mode: Epoch 8, loss 325088.5238095238, f1 0.2307134759749708
Validation mode: Epoch 8, loss 320464.96527777775, f1 0.2465261958997722
Train mode: Epoch 9, loss 326246.86383928574, f1 0.22942529231268538
Validation mode: Epoch 9, loss 309593.7673611111, f1 0.24364782117591108
Train mode: Epoch 10, loss 326579.50148809527, f1 0.21578528912478245
Validation mode: Epoch 10, loss 322666.11805555556, f1 0.23849563849563848
Train mode: Epoch 11, loss 319745.74032738095, f1 0.22817651123363394
Validation mode: Epoch 11, loss 319051.87847222225, f1 0.2272879330943847
Train mode: Epoch 12, loss 325459.06845238095, f1 0.22606275482349814
Validation mode: Epoch 12, loss 317315.03472222225, f1 0.23603785905467176
Train mode: Epoch 13, loss 329971.7552083333, f1 0.22615749011929273
Validation mode: Epoch 13, loss 316008.2552083333, f1 0.2309199522102748
Train mode: Epoch 14, loss 317024.25334821426, f1 0.22329990630117239
Validation mode: Epoch 14, loss 315045.72569444444, f1 0.2513357404462311
Train mode: Epoch 15, loss 325427.31473214284, f1 0.23065414574242568
Validation mode: Epoch 15, loss 322339.61284722225, f1 0.2236559139784946
Train mode: Epoch 16, loss 317753.3206845238, f1 0.22597541364168414
Validation mode: Epoch 16, loss 311052.2326388889, f1 0.23914388429061115
Train mode: Epoch 17, loss 324145.03757440473, f1 0.22650669332888965
Validation mode: Epoch 17, loss 312986.7482638889, f1 0.23880113868974515
Train mode: Epoch 18, loss 325128.60863095237, f1 0.2154863721804511
Validation mode: Epoch 18, loss 313088.88194444444, f1 0.24599609235727835
Train mode: Epoch 19, loss 321894.98586309527, f1 0.22557509469002554
Validation mode: Epoch 19, loss 319036.50868055556, f1 0.24414920966645104
Train mode: Epoch 20, loss 321872.2157738095, f1 0.22861394739465402
Validation mode: Epoch 20, loss 309251.49652777775, f1 0.2479198944167097
