Dataset: FiQA 
Encoder_name: bert-base-uncased 
Feature_type: last
Batch_size: 50
Train mode: Epoch 1, loss 1.0358170419931412, f1 0.27868130062789914
Validation mode: Epoch 1, loss 1.017034888267517, f1 0.27882455065359474
Train mode: Epoch 2, loss 0.9845962785184383, f1 0.27178254310845856
Validation mode: Epoch 2, loss 1.01665894474302, f1 0.2795472070571543
Train mode: Epoch 3, loss 0.9541432037949562, f1 0.28870678966264446
Validation mode: Epoch 3, loss 1.0184976373400008, f1 0.2759972246866828
Train mode: Epoch 4, loss 0.9453293904662132, f1 0.31400491443845685
Validation mode: Epoch 4, loss 1.0132343343326025, f1 0.3111724015692308
Train mode: Epoch 5, loss 0.9308484345674515, f1 0.3441023682359596
Validation mode: Epoch 5, loss 1.0067844646317619, f1 0.3012944426818403
Train mode: Epoch 6, loss 0.9161652103066444, f1 0.3580227038460592
Validation mode: Epoch 6, loss 1.0161412102835519, f1 0.29509128988594885
Train mode: Epoch 7, loss 0.9050108306109905, f1 0.3906612290306193
Validation mode: Epoch 7, loss 1.022404602595738, f1 0.30164565826330536
Train mode: Epoch 8, loss 0.8859256766736507, f1 0.41751786126501944
Validation mode: Epoch 8, loss 1.0080408794539315, f1 0.3121956028788327
Train mode: Epoch 9, loss 0.8860642947256565, f1 0.41613744921166096
Validation mode: Epoch 9, loss 1.000641712120601, f1 0.34101703369861847
Train mode: Epoch 10, loss 0.8770915195345879, f1 0.43110330145949805
Validation mode: Epoch 10, loss 0.9951103159359523, f1 0.3383938313813923
Train mode: Epoch 11, loss 0.8644990585744381, f1 0.42420559760629856
Validation mode: Epoch 11, loss 1.0002278089523315, f1 0.3322577015081883
Train mode: Epoch 12, loss 0.8570927307009697, f1 0.4235609193106125
Validation mode: Epoch 12, loss 1.0049944179398673, f1 0.358873285702554
Train mode: Epoch 13, loss 0.843355193734169, f1 0.458304941845147
Validation mode: Epoch 13, loss 1.005803576537541, f1 0.3324391564993069
Train mode: Epoch 14, loss 0.836802214384079, f1 0.4609660924104347
Validation mode: Epoch 14, loss 0.9913363286427089, f1 0.3345029239766082
Train mode: Epoch 15, loss 0.8345701321959496, f1 0.4604785621342358
Validation mode: Epoch 15, loss 1.000449572290693, f1 0.3461118974548214
Train mode: Epoch 16, loss 0.8246557414531708, f1 0.46576919536246325
Validation mode: Epoch 16, loss 0.9861313445227486, f1 0.37020151186336414
Train mode: Epoch 17, loss 0.8214844316244125, f1 0.4799007776708211
Validation mode: Epoch 17, loss 1.0042886223111833, f1 0.33278132654531484
Train mode: Epoch 18, loss 0.8124670423567295, f1 0.48690980852289695
Validation mode: Epoch 18, loss 1.0068329402378626, f1 0.3548753333248607
Train mode: Epoch 19, loss 0.8057229407131672, f1 0.5050775712535807
Validation mode: Epoch 19, loss 0.9930059058325631, f1 0.3708874579276196
Train mode: Epoch 20, loss 0.8008845746517181, f1 0.5017894526990702
Validation mode: Epoch 20, loss 1.0025834781782967, f1 0.35869000750893004
