Dataset: Fi_ATSA 
Encoder_name: bert-base-uncased 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.05818696249099, f1 0.27126425170374574
Validation mode: Epoch 1, loss 1.0484212901857164, f1 0.3422461349908046
Train mode: Epoch 2, loss 0.9961297512054443, f1 0.3369962567863492
Validation mode: Epoch 2, loss 1.0185623036490545, f1 0.3900957136912193
Train mode: Epoch 3, loss 0.9493940415836516, f1 0.3944314094685821
Validation mode: Epoch 3, loss 0.9997455146577623, f1 0.41497868568963314
Train mode: Epoch 4, loss 0.9226804574330648, f1 0.42494357317577575
Validation mode: Epoch 4, loss 0.9847611851162381, f1 0.45022705740141783
Train mode: Epoch 5, loss 0.8964437274705797, f1 0.45570492792775097
Validation mode: Epoch 5, loss 0.9793551630443997, f1 0.4522018439486432
Train mode: Epoch 6, loss 0.8734659126826695, f1 0.4802359766459785
Validation mode: Epoch 6, loss 0.966860810915629, f1 0.4683133202550678
Train mode: Epoch 7, loss 0.8576626351901463, f1 0.5033450675058092
Validation mode: Epoch 7, loss 0.9623669981956482, f1 0.4687169060024569
Train mode: Epoch 8, loss 0.8386584917704264, f1 0.507359753906463
Validation mode: Epoch 8, loss 0.9473167326715257, f1 0.4663743074335445
Train mode: Epoch 9, loss 0.8247374608403161, f1 0.5214476100420032
Validation mode: Epoch 9, loss 0.941769970787896, f1 0.4755734921731123
Train mode: Epoch 10, loss 0.8113726150421869, f1 0.5325740738121282
Validation mode: Epoch 10, loss 0.9410374694400363, f1 0.4870125328491668
Train mode: Epoch 11, loss 0.7992473940054575, f1 0.5455360332294911
Validation mode: Epoch 11, loss 0.9294445051087273, f1 0.49437998480412265
Train mode: Epoch 12, loss 0.7903377271833874, f1 0.5573584377685834
Validation mode: Epoch 12, loss 0.9248583051893446, f1 0.49817023818359824
Train mode: Epoch 13, loss 0.7776098336492266, f1 0.5799011189175123
Validation mode: Epoch 13, loss 0.9255328906906976, f1 0.5068087798157012
Train mode: Epoch 14, loss 0.7676428854465485, f1 0.5814587905875821
Validation mode: Epoch 14, loss 0.9191660086313883, f1 0.504870839966909
Train mode: Epoch 15, loss 0.7582401292664664, f1 0.5706745009376588
Validation mode: Epoch 15, loss 0.9152802427609762, f1 0.5228540800585667
Train mode: Epoch 16, loss 0.7569390535354614, f1 0.5900197240290824
Validation mode: Epoch 16, loss 0.9026906225416396, f1 0.5432201234708801
Train mode: Epoch 17, loss 0.7473767541703724, f1 0.5942713107641059
Validation mode: Epoch 17, loss 0.9109605550765991, f1 0.5211967986811722
Train mode: Epoch 18, loss 0.7325099337668646, f1 0.6123181948506624
Validation mode: Epoch 18, loss 0.9031060205565559, f1 0.5215876231583038
Train mode: Epoch 19, loss 0.7328949102333614, f1 0.6048273310565615
Validation mode: Epoch 19, loss 0.8885218302408854, f1 0.5480570975416337
Train mode: Epoch 20, loss 0.71905146752085, f1 0.6185147446566396
Validation mode: Epoch 20, loss 0.8964175979296366, f1 0.5130123768223166
