Dataset: FiQA 
Encoder_name: google-electra-base-discriminator 
Feature_type: mean
Batch_size: 50
Train mode: Epoch 1, loss 1.0220058783888817, f1 0.2794083477662775
Validation mode: Epoch 1, loss 1.0446983320372445, f1 0.22864482980089917
Train mode: Epoch 2, loss 1.002040334045887, f1 0.246016646566564
Validation mode: Epoch 2, loss 1.039102852344513, f1 0.22904670505438263
Train mode: Epoch 3, loss 0.9941482022404671, f1 0.2512995896032832
Validation mode: Epoch 3, loss 1.0272081579480852, f1 0.2365960179833012
Train mode: Epoch 4, loss 0.9910203255712986, f1 0.2476007476007476
Validation mode: Epoch 4, loss 1.0276963114738464, f1 0.23032629558541265
Train mode: Epoch 5, loss 0.9815837852656841, f1 0.2395170518538541
Validation mode: Epoch 5, loss 1.0225149307932173, f1 0.22948717948717953
Train mode: Epoch 6, loss 0.9827303700149059, f1 0.24461070978098842
Validation mode: Epoch 6, loss 1.0174253327505929, f1 0.2298850574712644
Train mode: Epoch 7, loss 0.9749521166086197, f1 0.24851690733691822
Validation mode: Epoch 7, loss 1.0177414672715324, f1 0.2298850574712644
Train mode: Epoch 8, loss 0.9709248393774033, f1 0.25109076400730457
Validation mode: Epoch 8, loss 1.0248475074768066, f1 0.2298850574712644
Train mode: Epoch 9, loss 0.9673710688948631, f1 0.2524778637244908
Validation mode: Epoch 9, loss 1.0156522818974085, f1 0.2298850574712644
Train mode: Epoch 10, loss 0.9629855267703533, f1 0.2565915453245524
Validation mode: Epoch 10, loss 1.0147864392825536, f1 0.2298850574712644
Train mode: Epoch 11, loss 0.9585761800408363, f1 0.26317683267559494
Validation mode: Epoch 11, loss 1.01678500856672, f1 0.22948717948717953
Train mode: Epoch 12, loss 0.9556100144982338, f1 0.2622386425834702
Validation mode: Epoch 12, loss 1.0148639593805586, f1 0.2298850574712644
Train mode: Epoch 13, loss 0.9543495364487171, f1 0.26641634989593144
Validation mode: Epoch 13, loss 1.0127145988600594, f1 0.23608783955318613
Train mode: Epoch 14, loss 0.9510933384299278, f1 0.2680860868883563
Validation mode: Epoch 14, loss 1.0107074294771468, f1 0.24503220322995042
Train mode: Epoch 15, loss 0.9472009502351284, f1 0.26864151851342594
Validation mode: Epoch 15, loss 1.0130058782441276, f1 0.23608783955318613
Train mode: Epoch 16, loss 0.945605032145977, f1 0.28172927008870946
Validation mode: Epoch 16, loss 1.015510925224849, f1 0.22904670505438263
Train mode: Epoch 17, loss 0.9415333196520805, f1 0.28199075813675445
Validation mode: Epoch 17, loss 1.0106546708515711, f1 0.2421581245110657
Train mode: Epoch 18, loss 0.9435429573059082, f1 0.26892273297419006
Validation mode: Epoch 18, loss 1.0072843176977975, f1 0.2332672588894599
Train mode: Epoch 19, loss 0.9360704682767391, f1 0.2932595979751093
Validation mode: Epoch 19, loss 1.0101452554975237, f1 0.24257107415002152
Train mode: Epoch 20, loss 0.9381780587136745, f1 0.28656550114710844
Validation mode: Epoch 20, loss 1.0069419826780046, f1 0.23392612859097128
